"","A01.SEC.wasp","A11.HYB.ctrl","A03.SEC.ctrl","A05.SIM.wasp","A07.SIM.ctrl","A09.HYB.wasp","B01.SEC.wasp","B11.HYB.ctrl","B03.SEC.ctrl","B05.SIM.wasp","B07.SIM.ctrl","B09.HYB.wasp","D01.SEC.wasp","D11.HYB.ctrl","D03.SEC.ctrl","D05.SIM.wasp","D07.SIM.ctrl","D09.HYB.wasp"
"128up",169.983746595259,195.40973576243,187.710402297512,150.627823552559,215.862390093681,179.869828198812,145.15924199984,229.131247544704,293.805481683738,182.19257231411,188.480420986772,200.08534426878,151.528568266036,205.929294477409,167.754314620393,189.350694957643,218.485533398901,201.092750463844
"14-3-3epsilon",1610.01119252243,1348.12526084551,1248.78721014004,1660.69760612409,612.715904976417,1895.49198559468,1250.68471779715,1281.68784152901,1040.28577597665,1403.53161578646,627.007331353988,1728.06224873519,1669.2925219027,1118.39023873222,1092.62835736936,1395.44954741626,548.459946457428,1657.18040345752
"14-3-3zeta",271.194252595555,253.516649152176,246.407626167072,310.734514719981,280.050205875648,304.098689833982,292.755575156025,341.526154235053,285.876698070084,353.688564347989,268.327199108258,328.186127045042,281.10673645615,316.414599880959,267.893369776445,388.065757897265,279.334775410931,326.445457687291
"312",15.1269939630643,20.4159425423434,15.5419384538937,16.7172756116684,17.8985255545868,16.6460509387076,23.3046841825556,24.1190786889162,30.5404998451862,15.7818397577189,16.8098480255761,18.1764624209562,16.0497548942218,16.2719694839387,16.4330757179161,18.0938635584001,15.3824705757482,18.4946617214922
"4E-T",48.4999497166289,64.0522153388906,57.0374051997264,63.2498984482711,56.6272317114946,52.5583645379563,58.1855513577532,62.9507953780713,46.1044084201368,56.1132080274449,59.2547142901557,54.6736449011301,49.9194582371753,69.0533158772188,58.3716543730144,63.3285224544003,56.2208880334866,59.8874760505462
"AANATL2",88.5786862991808,1437.30479008267,396.394876877463,786.746012033672,63.5706252456016,1691.42373149423,115.152557137333,1807.12197076705,425.95187524464,1185.0408120296,150.238016728586,1415.02317370761,147.044077927944,1352.76129499668,353.995839423442,885.805723854656,104.818604808195,1281.56263087578
"AANATL4",1.55948391371797,0.224351016948829,1.05624824443938,0,1.08008343863886,0.462390303852988,6.24504608813581,0.241190786889162,24.3736681456774,0,29.2071109444384,3.46218331827737,4.36647743445741,3.82869870210322,8.21653785895804,0.634872405557897,4.76448203673615,3.22922664978435
"Aatf",127.253887359386,89.5160557625826,120.864977685134,50.8411990251771,81.9320437024622,78.4522215537237,103.42405594742,88.637614181767,134.936150758299,40.6820758198975,62.8268069955906,77.0335788316714,104.205393908808,86.6926777547657,96.7154977148186,44.4410683890528,73.6452794821217,81.1710153332158
"aay",106.356802915566,109.25894525408,151.647069380225,104.612229858585,280.204503509739,75.6778797306057,393.437903552556,116.977531641244,387.629421111978,94.5156847712275,300.265910356853,89.7282509986884,267.299226730974,122.928576185385,230.405415794948,86.1839290544846,279.607031527316,77.6482226243601
"ABCA",49.1237432821161,60.7991255931325,58.6972238695597,103.578171573327,86.4066750911089,55.4868364623586,70.980279928568,39.0729074760442,28.7785479310408,69.9661562592203,170.619957459597,52.2212650506836,52.5157421171229,48.4056907337336,46.218025456639,65.7092939752424,96.6509213166477,53.1354566919062
"ABCB7",63.782892071065,74.9332396609088,59.9043647203475,108.231433856987,91.9613899183945,80.6100429717043,73.8743256767285,68.9805650503003,61.5214876689087,108.017925452831,127.124475693419,72.9943649603478,64.4350453841553,76.1637563239819,55.6328084200284,100.309840078148,102.912811993501,73.5382977973619
"ABCD",67.0578082898728,94.3396026269824,82.3873630662714,102.888799383155,73.5999714615339,102.650647455363,93.8280095193088,114.083242198574,84.7205212051559,110.472878304032,67.449515202624,112.08818492923,75.8822970366518,107.066824419529,94.1478296338942,114.435751101811,76.5039687041634,101.573856438671
"Abp1",23.2363103143978,22.5472772033573,23.2374613776663,27.2302015117898,20.6758829682296,21.7323442810904,22.5430931961976,22.4307431806921,21.8775696006382,20.165684134863,21.4325562326095,23.5139950366338,26.0808517031105,25.8437162391967,28.2443488901683,18.411299761179,16.1992389249029,21.7238883712766
"Ac76E",3.89870978429493,5.27224889829747,1.81071127618179,8.78949542469163,4.01173848637291,5.2404234436672,13.4040013599013,3.85905259022659,1.90878124032414,6.13738212800178,25.6350182390035,3.60644095653892,4.60250324172538,2.3245670691341,2.91002382504764,7.4597507653053,8.43993960793262,2.64209453164174
"Ac78C",1233.55177575092,496.376624999283,896.302081709986,722.2897122526,8.17777460683709,826.753863289143,1320.75108854209,363.233325055078,390.419178309375,550.435499994217,24.3742796370853,816.642490198674,1427.13004364577,437.702305194014,857.943494772869,506.628179635202,72.6923830747745,699.714701796455
"Acbp1",22.1446715747952,33.316126016901,26.5570987173329,36.5367260791103,43.3576351796457,41.4609972454846,22.2384568016543,51.1324468205023,48.4536776389973,46.6441041728136,26.685633740602,46.7394747967445,18.7640516778035,35.1419845157331,25.3343250651206,41.1079882598739,27.6339958130697,35.2279270885566
"Acbp2",25.5755361849747,5.04789788134864,17.3526497300755,27.0578584642468,26.693490697789,28.2058085350323,45.2385045896667,4.58262495089408,103.51467495604,19.2889152594342,186.169066883255,27.2646936314343,35.6398968974632,17.7761011169078,19.0007437988405,40.9492701584844,149.33247983713,16.5864823375287
"ACC",483.595961643943,164.000593389594,383.569005337842,337.96471623177,146.119859484429,192.97088680798,4979.58650520331,99.2500088048901,722.987602104311,265.134907929677,322.95920519138,222.733793475844,1084.06653278178,162.035998642583,435.818862268899,326.324416456759,562.072752276674,177.313899679068
"AcCoAS",140.977345800105,55.8634032202583,125.391755875589,137.702094986836,128.221333929842,58.5694384880452,1791.41431811135,40.0376706236009,691.566126302052,141.159788944041,147.71653952475,117.71423282143,563.865653563176,84.09463220691,262.244499998411,170.621958993685,392.865575943444,57.3921645484401
"Acf",123.978971140579,143.248124321827,153.15599544371,84.1034072009709,130.535798441211,80.9183031742729,81.7948719348519,96.114528575331,55.2078266432212,46.1180428475563,163.055525848088,75.0139718960096,88.981729340024,100.776819408931,118.797443210768,57.1385165002108,109.991471019509,82.785628658108
"Ack",79.0658344255011,59.9017215253372,65.1856059425444,44.809192361173,30.7052291841619,56.5657471713489,66.2584158131482,56.9210257058422,45.8107497677793,42.0849060205837,38.4525273585053,57.8473129428843,70.8077421803904,61.2591792336515,68.2999709525887,40.155679651537,28.4507641622245,59.5939099914749
"Acox57D-d",7.01767761173087,1.45828161016739,28.3678099935147,8.9618384722346,3.39454795000785,4.00738263339256,59.404096935926,0.241190786889162,88.2444250334466,6.31273590308755,15.3389863233382,6.78010899829318,14.2795613397121,12.4432707818355,11.9824510443138,11.4277033000422,39.7493929921988,5.13740603374784
"Acox57D-p",59.5722855040265,45.9919584745099,65.4873911552414,31.1940916052781,28.8536575750667,38.2242651185137,113.020102375531,40.8818383777129,160.484453513406,27.8812502386367,45.3865896690554,39.9593657984513,68.8015228186127,63.7204855421464,127.35633681385,26.8233591348212,59.6240894882982,39.7782010041618
"Acp95EF",2.65112265332055,2.13133466101387,1.65981866983331,0.344686095085946,0.308595268182532,1.54130101284329,2.43709115634568,1.80893090166871,4.11122113300583,0.35070755017153,0,1.58683402087713,2.12423226541171,1.77761011169078,0.855889360308129,0.317436202778949,0.272256116384923,1.46783029535652
"Acph-1",22.7684651402824,40.1588320338403,23.5392465903633,39.6389009348838,75.451543070629,33.6003620799838,18.2781836725926,40.5200521973792,25.5483027551077,38.9285380690399,60.0952066914345,31.4481651410194,21.950400075921,38.423726260393,27.3884595298601,37.457471927916,55.1318635679469,36.6957573839131
"Acsl",63.003150114206,129.787063304897,113.923917793104,132.531803560546,157.074991504909,91.5532801628917,202.430884173963,86.9492786735429,98.0819898874248,94.866392321399,199.827068404036,86.1218100421495,73.2860131567041,116.091614217344,127.698692557973,99.357531469811,204.736599521462,97.3171485821376
"Act5C.Act42A.Dsim_GD10342",12350.0209579067,11237.4059124414,7395.69931495817,15628.5845803394,3058.0248100548,20540.4562078587,10658.0088994888,10750.2351578303,6535.07964956513,18528.5812906623,3413.23964159322,19458.7685674632,15426.8827888417,10864.8897418934,8231.94386744359,15307.7260066092,3870.39295052807,19256.1720787232
"Act5C.Act42A.Dsim_GD16764",22959.5019197128,19220.1516220061,13502.1722012749,35209.5122699819,5250.28559522351,33064.6058479195,16893.4589411965,17030.7226530306,11420.2381608593,37907.4530367155,5262.11280130627,28833.4954475287,23220.6909706372,16708.8513536965,14693.90853777,32611.8082924953,6541.36158032236,28194.8182283558
"Ada1-1.Ada1-2",15.2829423544361,13.4610610169297,11.9205159015301,12.581042470637,17.1270373841305,12.176278001462,10.2053192171975,19.5364537380221,18.647324424705,16.3079010829762,12.6073860191821,14.7142791026788,12.7453935924703,17.0924049201037,11.6400953001906,12.0625757056001,12.387653295514,11.5958593333165
"Ada3",89.5143766474115,95.7978842371498,78.3132626948624,112.195323950476,76.5316265092679,100.184565834814,80.7286445539507,85.5021339522079,59.1722184500482,107.316510352488,87.831455933635,97.6624211030741,99.3668648598146,84.7783284037141,76.1741530674235,105.547537424,81.9490910318619,98.7849788774941
"AdamTS-A",217.392057572285,65.3983214405835,72.7302362599685,247.139930176623,6.7890959000157,141.799693181583,153.68906104705,33.0431378038152,25.8419614074652,163.429718379933,10.7162781163047,118.291263374477,129.578168190115,70.1472297921054,80.4535998689642,138.560902513011,12.5237813537065,108.766224885918
"Adar",3.27491621880774,2.24351016948829,4.37588558410599,4.65326228366027,4.16603612046418,4.16151273467689,4.26490952360494,2.5325032623362,2.2024398926817,4.38384437714413,5.88344680895163,3.0294104034927,4.13045162718944,3.55522022338156,4.6218025456639,2.06333531806317,4.62835397854369,2.7888775611774
"Adck1",20.1173424869618,22.0985751694596,19.9178240379997,23.6109975133873,16.3555492136742,20.6534335721001,24.2185933661852,20.9835984593571,22.3180575791745,21.0424530102918,15.1288632230185,21.2058728244489,19.9441807141433,16.4087087232995,26.532570169552,20.3159169778527,24.2307943582582,18.4946617214922
"Adck5",25.7314845763465,18.1724323728551,19.1633610062573,23.9556836084733,16.5098468477655,26.0479871170517,32.2914578215803,18.5716905904655,29.2190359095772,27.7058964635509,31.9387112485945,27.1204359931727,27.0249549321824,18.1863188349903,17.8024986944091,27.1407953376001,21.5082331944089,25.8338131982748
"ADD1",0,4.15049381355333,0.301785212696965,4.99794837874622,4.62892902273798,2.6202117218336,0.152318197271605,1.80893090166871,0.14682932617878,7.01415100343061,7.56443161150923,3.75069859480048,0.236025807267968,4.10217718082488,0.513533616184878,5.39641544724213,5.58125038589092,2.05496241349913
"Adf1",32.4372654053338,43.5240972880727,24.7463874411511,80.6565462501114,22.6817522114161,49.1675023097011,31.8345032297655,49.3235159188336,22.3180575791745,89.2550715186545,23.3236641354868,46.1624442436982,33.3976517284175,43.0728603986612,25.6766808092439,76.5021248697266,22.0527454271788,47.4109185400157
"Adgf-A",288.348575646453,786.013787880221,394.885950813979,1989.01111169345,117.574797177545,1594.47589778639,535.24614521242,604.062325763906,388.216738416693,1969.57360176332,147.086170223791,1390.49937520315,557.610969670575,761.911041718541,370.428915141358,1368.78490638283,227.742241355988,1441.55613306964
"Adgf-A2",4.52250334978212,16.9385017796366,6.79016728568171,53.7710308334076,4.47463138864671,29.4388493453069,6.54968248267902,12.9037070985702,2.49609854503925,41.5588446953264,9.03529331374714,28.8515276523114,5.78263227806522,21.4680605796502,3.42355744123252,52.535691559916,10.0734763062422,19.9624920168487
"Adgf-B",0.467845174115391,1.5704571186418,0.301785212696965,8.61715237714866,0.154297634091266,1.54130101284329,0.30463639454321,1.32654932789039,0,3.33172172662954,0.420246200639402,1.87534929740024,0.236025807267968,1.23065315424746,0.342355744123252,4.12667063612633,0.136128058192462,1.17426423628522
"Adgf-C",112.282841787694,47.113713559254,124.184615024801,6.03200666400406,1.23438107273013,66.1218134509773,136.324786558087,56.9210257058422,209.672277783297,8.94304252937403,2.73160030415611,68.5223781742396,143.975742433461,42.7993819199395,107.670881526763,5.71385165002108,1.63353669830954,56.9518154598331
"AdipoR",92.9452412575911,83.7951048303875,110.151602634392,53.4263447383217,48.4494571046575,92.4780607705976,203.192475160321,102.14429824756,191.759099989486,69.6154487090488,42.4448662645796,102.278665527444,135.714839179082,89.2907233026215,129.581649150651,63.4872405557897,60.7131139538379,102.601337645421
"Adk2",101.52240278304,85.8142639829269,126.900681939074,96.8567927191509,118.500582982092,119.450828495355,241.881297267309,94.7879792474406,276.920109173179,107.141156577403,91.1934255387502,141.949516049372,129.814193997382,138.927067190603,283.812911878176,143.957317960253,347.807188681739,108.03230973824
"Adk3",76.7266085549242,73.6993090676902,98.532871945559,4.82560533120325,9.87504858184102,97.8726143155492,87.4306452339013,106.968113985343,151.821523268858,5.43596702765872,13.4478784204609,82.6596267238721,105.975587463318,84.7783284037141,95.0037189942024,6.98359646113687,6.94253096781554,85.8680722783567
"adp",146.123642715374,88.2821251693641,140.330123904089,79.6224879648536,72.2112927547125,91.0908898590387,145.311560197111,73.4425946077498,93.970768754419,79.0845525636801,63.0369300959103,86.9873558717188,132.646503684598,79.1720195899201,117.428020234275,69.6772465099792,58.8073211391434,85.1341571306784
"AdSL",230.179825664773,328.786415338508,235.392465903633,326.073045951305,433.422054162366,285.757207781147,220.709067846556,375.051673612647,277.066938499357,398.75448454503,342.920899721752,336.553070064212,227.882916917223,370.700077907208,420.926387399538,418.222197161265,390.551398954172,308.391145054406
"AdSS",68.1494470294753,90.0769333049547,53.5668752537113,146.146904316441,152.908955384445,94.9441423911469,89.4107817984322,99.1294134114456,77.5258842223957,148.700001272729,166.417495453203,104.442530101367,68.4474841077108,93.5296397228072,36.6320646211879,147.92527049499,160.222724492527,102.601337645421
"aft",81.7169570788217,104.996275932052,77.4079070567715,66.0073872089587,91.652794650212,84.9256858076655,56.8146875823087,110.344785001792,62.9897809306965,66.9851420827623,88.6719483349138,85.5447794891033,72.5779357349002,101.733994084457,82.1653785895804,76.0259705655582,82.9019874392091,92.3265255779254
"Afti",76.102814989437,56.5364562711048,56.7356199870294,46.0155936939738,22.6817522114161,56.8740073739175,63.9736428540741,35.696236459596,25.1078147765713,36.2982314427534,40.9740045623417,54.5293872628685,65.4971615168612,51.5506932390326,53.065140339104,28.2518220473264,24.0946663000657,45.7963052151236
"AGBE",502.621665391302,331.815154067317,627.562349803338,252.310221602913,96.1274260388587,628.388422936211,1030.12796814787,327.295897808593,763.512496129654,256.016511625217,308.250588169001,618.288237589033,865.742661058907,373.298123455064,620.690964095455,227.284321189727,194.526995157028,565.84857885994
"AgmNAT",5.1462969152693,4.26266932202774,6.33748946663626,4.13623314103136,8.48636987501963,6.01107395008885,2.28477295907408,9.40644068867732,4.84536776389973,3.68242927680107,4.41258510671372,4.61624442436982,4.48449033809139,7.11044044676312,4.96415828978715,6.8248783597474,6.80640290962308,7.63271753585393
"AGO2",362.268113156685,348.865831355428,364.707429544282,230.250311517412,152.600360116262,262.175302284644,340.735807296581,231.181369233262,229.934724795969,177.107312836623,248.785750778526,244.660954491601,331.616259211495,276.486741987597,328.147980742137,161.416309113095,175.605195068275,285.052643358237
"Agpat2",1.40353552234617,0,7.39373771107564,1.37874438034379,0.77148817045633,2.77434182311793,49.8080505078149,0.120595393444581,42.4336752656673,0.35070755017153,0.210123100319701,4.47198678610827,11.0932129415945,4.64913413826819,10.4418501957592,2.06333531806317,17.2882633904426,2.20174544303479
"Agpat3",107.60439004654,129.114010254051,124.788185450195,96.8567927191509,121.277940395735,116.984746874806,235.788569376445,112.636097477239,223.033746465566,107.141156577403,131.957307000772,129.831874435401,140.317342420807,155.609254392624,250.60440469822,93.1675255156214,160.222724492527,117.866772717129
"agt",7.79741956858986,21.5376976270875,9.05355638090895,22.2322531330435,45.5178020569235,9.86432648219708,8.68213724448149,20.8630030659125,12.1868340728387,14.203655781947,31.0982188473157,9.08823121047809,9.08699357981677,14.4943593722479,6.50475913834178,15.5543739361685,26.9533555221074,10.12802903796
"Ahcy",241.096213060798,372.983565677428,286.695952062117,450.332383229789,526.463527519399,384.554602704402,553.828965279556,430.887340777488,543.562165513842,431.194932935897,338.928560815678,389.351365667942,297.038478446738,439.069697587623,453.279005219185,551.704120429813,902.120641641443,389.415377358086
"AhcyL2",7.01767761173087,0.112175508474414,5.1303486158484,0.861715237714866,0.925785804547596,2.00369131669628,37.6225947260865,0.602976967222905,24.8141561242138,0.701415100343061,9.24541641406684,4.18347150958515,8.85096777254881,2.59804554785576,13.6942297649301,1.74589911528422,6.67027485143062,2.05496241349913
"AIMP1",149.086662151438,160.85967915231,159.0408070913,151.31719574273,220.64561675051,182.027649616793,105.251874314679,202.479665593451,244.617657413847,193.415213919599,132.377553201412,168.781436766022,142.205548878951,176.803836493552,134.032273824253,195.064546607664,171.112969147924,168.653700936465
"AIMP3",97.623692998745,122.832181779484,101.248938859832,110.988922617675,114.180249227537,155.825532398457,81.3379173430371,149.900074051614,148.738107419104,154.135968300388,78.7961626198878,149.883686153758,113.882452006795,121.287705313056,89.3548492161687,150.782196320001,115.164337230822,140.177793206548
"Ak1",596.346648605752,297.489448474147,470.181361381871,60.1477235924976,1.54297634091266,614.054323516768,623.133745038137,371.072025628976,994.328196882696,64.5301892315616,6.51381610991073,612.373674420309,898.786274076423,296.86088865236,464.234389031129,60.6303147307792,5.71737844408339,536.051623864203
"Ak2",25.8874329677183,66.9687785592253,31.2347695141359,112.712353093104,125.752571784382,77.3733108447334,41.278231460605,88.0346372145441,48.8941656175336,132.742807739924,117.458813078713,77.0335788316714,33.3976517284175,75.7535386058994,32.010262075524,120.943193258779,122.651380431408,77.9417886834315
"Ak3",75.7909182066934,88.3943006778385,115.131058643892,56.7008626416382,184.694268007245,64.2722522355653,139.066514108975,105.03858769023,181.62787648315,47.5208730482424,175.032542566311,73.1386225986094,86.5034583637103,117.459006610952,110.58090535181,78.8828963905688,210.181721849161,68.6944578226854
"Ak6",14.1913036148335,16.2654487287901,16.7490793046815,18.4407060870981,37.3400274500864,20.1910432682471,8.9867736390247,31.8371838693694,27.7507426477894,30.3362030898374,21.2224331322898,23.8025103131569,12.2733419779343,21.604799819011,10.6130280678208,31.7436202778949,31.9900936752285,20.8431901940626
"Akap200",444.141018626878,498.620135168772,399.865406823478,290.225692062367,247.184809814208,268.957026741155,288.338347435148,351.776762677843,203.505446083789,180.614388338338,218.528024332489,247.40184961857,271.075639647261,414.046416784591,374.023650454653,205.22250509659,224.066783784792,266.411198607209
"Akh",25.7314845763465,33.7648280507987,16.2964014856361,39.9835870299698,2.16016687727772,53.9455354495153,35.9470945560988,45.7056541154962,33.9175743472981,63.478066581047,3.99233890607432,46.7394747967445,34.4597678611234,29.3989364625783,22.9378348562579,64.7569853669055,16.0631108667105,47.2641355104801
"AkhR",2.18327747920516,0,7.99730813646957,0,0,1.07891070899031,57.1193239768519,0,22.024398926817,0.175353775085765,0,4.90475970089294,8.49692906164685,5.33283033507234,26.532570169552,0.158718101389474,0.272256116384923,1.76139635442783
"akirin",68.7732405949625,99.4996760168055,66.5436393996807,95.995077481436,85.7894845547439,116.830616773522,62.1458244868149,121.801347379027,98.0819898874248,84.1698120411673,67.8697614032634,103.144211357013,78.7146067238674,105.425953547199,71.0388169055747,119.197294143495,62.0743945357625,125.059141164376
"Akr1B",474.70690333575,454.983862372224,520.579491902264,394.493235825865,947.850366222647,284.678297072156,565.100511877655,458.141899695963,1040.72626395519,431.720994261154,735.851097319593,310.009664624086,404.076182042762,402.833799157003,315.480818209577,422.82502210156,735.636026472062,310.592890497441
"Akt1",110.255512699861,140.219385593018,92.6480602979682,162.86417992811,63.4163276115103,161.528346145977,90.1723727847902,116.856936247799,42.4336752656673,141.510496494213,76.2746854160514,150.604974345065,111.876232645017,122.244879988581,106.30145855027,130.466279342148,68.0640290962308,158.67245492804
"Aladin",28.8504524037825,44.0849748304448,33.4981586093631,31.3664346528211,56.0100411751295,28.2058085350323,21.7815022098395,46.911608049942,32.4492810855103,29.2840804393228,39.9233890607432,31.3039075027579,24.0746323413328,39.3809009359188,32.1814399475857,33.9656736973475,45.0583872617048,35.3747101180922
"AlaRS",522.271162704149,535.750228473803,578.371360133733,353.820276605724,447.000245962397,424.320168835759,456.040682631186,439.449613712053,472.203112990956,311.252950777233,514.381349582628,426.569836339424,450.927304785453,463.546021433211,514.731861289309,326.16569835537,489.788753376477,449.449636438168
"Alas",125.85035183704,153.456095592999,125.089970662892,138.736153272093,104.613795913878,141.183172776446,160.086425332457,153.517935854952,138.460054586589,139.756958743355,123.132136787345,155.509734045958,148.460232771552,144.259897525675,120.509221931385,140.148083526906,114.075312765283,146.489463476581
"Ald1",0.935690348230783,1.00957957626973,2.5651743079242,2.92983180823054,0.925785804547596,1.69543111412762,1.52318197271605,1.68833550822413,0.440487978536339,2.80566040137224,0.420246200639402,4.47198678610827,2.71429678358163,1.91434935105161,3.59473531329414,1.26974481111579,1.22515252373215,1.90817938396348
"Aldh",1373.12558602867,1576.40242059094,1750.80691146144,934.961032920629,1703.13728509939,1086.46308395324,2827.48269595281,1601.50682494404,3724.32585852475,1035.11333433127,1492.71450467116,1079.33564947297,1849.4982257518,1556.63950088368,1543.8532281238,968.656572779962,1503.53440273574,1312.68063313734
"Aldh-III",94.8166219540526,70.5583948304066,124.033722418453,62.9052123531852,84.4008058479225,55.9492267662116,123.834694381815,66.5686571814087,110.268823960264,42.2602597956694,129.225706696616,66.3585136003162,103.025264872468,86.4191992760441,126.500447453542,46.0282494029476,92.022567338104,57.8325136370471
"Aldh7A1",373.964242509569,816.74987720221,655.628374584156,270.406241594925,1096.13039258435,444.66534220529,588.405196060211,763.851222077976,843.828137549447,248.300945521444,842.593632282001,518.461951912036,498.840543660851,895.915496292153,1002.41761879288,281.883348067706,946.362260553993,554.986634674302
"Alg10",38.0514074947185,64.0522153388906,54.3213382854537,35.8473538889384,74.9886501683552,47.4720711955734,42.4967770387778,81.8842721488705,80.60930007215,41.9095522454979,57.1534832869586,53.086810880253,43.4287485373061,72.7452753399612,61.4528560701237,44.4410683890528,59.8963456046831,61.2085233163671
"Alg11",80.4693699478473,131.245344915065,101.701616678877,96.8567927191509,165.252766111746,102.958907657932,89.106145403889,152.914958887729,124.511268599605,116.084199106777,129.645952897255,106.317879398767,80.7208260856451,141.388373499097,110.752083223872,119.990884650443,163.898182063724,121.829914514592
"Alg12",69.8648793345651,60.5747745761837,78.1623700885139,54.1157169284936,55.701445906947,53.9455354495153,71.5895527176544,51.9766145746144,63.7239275615904,47.1701654980709,75.4341930147726,51.7884921358989,60.7766453715018,56.3365666166616,77.5435760439165,38.0923443334738,64.5246995832268,53.5758057805131
"Alg13",13.2556132666028,18.0602568643807,16.7490793046815,16.8896186592114,23.6075380159637,22.6571248887964,10.0530010199259,28.3399174594765,24.667326798035,21.7438681106349,12.3972629188624,22.5041915688029,13.3354581106402,18.4597973137119,14.2077633811149,20.9507893834106,14.4295741684009,22.8981526075618
"Alg2",236.261812928273,207.524690677666,218.190708779906,198.711533817048,220.954212018693,242.600779421534,233.351478220099,253.732707807398,300.265972035604,237.779719016298,183.857712779738,244.660954491601,274.143975141745,242.43867138675,258.99212042924,249.028701080085,191.668305934986,241.75164964522
"Alg7",133.959668188374,69.6609907626113,101.701616678877,37.9154704594541,35.7970511091737,67.2007241599676,151.86124267979,50.1676836729457,131.705905582365,40.5067220448118,36.561419455628,66.7912865151009,141.615484360781,57.8406982496308,99.9678772839895,37.2987538265265,49.4144851238635,65.7587972319723
"Alg9",143.004674887938,232.988531101358,182.278268468967,151.834224885359,196.575185832273,167.539420096066,112.563147783716,208.75062605257,121.281023423672,158.695166452618,191.632267491567,149.018140324188,131.938426262794,211.809081769924,206.098157962198,145.703217075537,186.767695840057,195.221429282418
"Alh",19.0257037473592,17.2750283050598,18.2580053681664,18.4407060870981,17.1270373841305,15.4130101284329,14.6225469380741,12.662516311681,5.72634372097241,13.1515331314324,29.8374802453975,12.694672167017,17.5839226414636,15.998491005217,21.9107676238881,10.7928308944843,16.1992389249029,12.7701235696018
"alien",88.7346346905526,119.466916525251,110.151602634392,95.6503913863501,124.672488345743,125.924292749297,78.5961897921482,148.21173854339,103.808333608397,121.870873684607,92.033917940029,123.484538351893,88.1556390145861,131.406409025757,101.679656004606,134.751668079664,107.541165972045,123.884876928091
"AlkB",9.04500669956423,10.2079712711717,8.44998595551502,22.0599100855006,21.2930735045947,12.638668305315,7.76822806085186,17.2451412625751,12.4804927251963,21.3931605604634,10.9264012166244,13.4159603583248,6.49070969986912,12.3065315424746,7.18947062658829,22.6966884986948,13.3405497028612,14.2379538649583
"Alp4",10.1366454391668,0.112175508474414,1.20714085078786,0,1.08008343863886,0.154130101284329,182.324882134111,0.844167754112067,341.965500670378,0.526061325257296,45.3865896690554,2.74089512696958,8.26090325437888,0.273478478721658,0.684711488246504,0.952308608336846,8.43993960793262,50.4933621602644
"Alp7",122.107590444117,1.5704571186418,5.28124122219688,0.172343047542973,0.462892902273798,2.77434182311793,1095.47247477738,0.241190786889162,1454.34447580081,0.175353775085765,42.0246200639402,2.88515276523114,618.977679560246,0,158.168353784942,0.317436202778949,4.21996980396631,66.1991463205793
"Alp8.Alp2.Dsim_GD25137",565.312918722764,6.50617949151603,30.1785212696965,0,16.2012515795829,8.32302546935379,4285.0155256448,3.01488483611452,5700.35493023876,4.90990570240143,642.556440777645,16.5896284000791,3411.63503115485,1.23065315424746,514.731861289309,2.22205341945264,67.247260747076,149.57190709683
"alpha-Est1",108.851977177514,95.2370066947777,156.173847570679,23.0939683707584,97.6704023797713,60.2648696021728,218.881249479297,100.214771952447,268.550837580988,23.4974058614925,85.9403480307577,78.1876399377639,114.472516524965,114.450743345014,219.107676238881,28.8866944528843,99.6457385968819,75.8868262699323
"alpha-Est10",2.33922587057696,3.58961627118126,3.77231515871206,5.34263447383217,5.09182192501178,6.62759435522616,12.4900921762716,3.97964798367117,7.63512496129654,4.90990570240143,18.9110790287731,6.20307844524695,7.55282583257498,6.15326577123732,1.88295659267788,6.66616025835792,27.0894835802999,4.40349088606957
"alpha-Est3",44.7571883237058,81.4394191524248,100.041798009044,25.3344279888171,269.40366912335,31.5966707632875,61.0795971059136,89.6023773293237,109.53467732937,32.2650946157808,226.722825244957,32.3137109705888,46.0250324172538,91.2050726536731,80.1112441248409,46.9805580112844,182.003213803321,40.8056822109114
"alpha-Est6",31.1896782743594,17.611554830483,22.4829983459239,18.4407060870981,3.85744085228165,19.2662626605412,26.9603209170741,11.6977531641244,10.1312235063358,14.203655781947,8.40492401278804,17.5994318679099,31.3914323666398,21.1945821009285,26.8749259136753,14.1259110236632,2.85868922204169,15.4122181012435
"alpha-Est7",1294.21569999454,1086.64415059165,1123.39545426445,939.441952156747,153.063253018536,1866.97791685708,1461.03614822924,1043.87372565629,1837.42218780125,1058.96144774294,169.149095757359,1650.01886643569,1917.11961953407,992.179920802177,1414.27157897315,805.811800754361,177.647115941162,1720.59067221692
"alpha-Est8",19.8054457042182,9.64709372879963,26.2553135046359,34.6409525561376,13.5781918000314,30.0553697504442,42.1921406442346,6.02976967222905,26.1356200598228,18.9382077092626,16.179478724617,48.7590817324063,14.51558714698,91.3418118930339,306.237213118249,21.5856617889685,107.541165972045,16.5864823375287
"alpha-Est9",15.1269939630643,9.19839169490197,15.0892606348482,19.6471074198989,40.2716824978204,8.9395458744911,33.9669579915679,6.9945328197857,41.1122113300583,19.4642690345199,34.4601884524309,12.8389298052786,23.8386065340648,10.392182191423,12.6671625325603,22.6966884986948,42.3358260978555,8.9537648016748
"alpha-Man-Ia",21.0530328351926,27.7073505931803,27.6133469617723,33.7792373184227,21.9102640409598,27.2810279273263,25.8940935361729,18.3304998035763,13.0678100299114,26.8291275881221,40.1335121610629,26.3991478018649,23.3665549195288,26.5274124360009,24.4784357048125,28.4105401487159,30.4926850351114,23.1917186666331
