"","A10.HYB.wasp","A12.HYB.ctrl","A02.SEC.wasp","A04.SEC.ctrl","A06.SIM.wasp","A08.SIM.ctrl","B10.HYB.wasp","B12.HYB.ctrl","B02.SEC.wasp","B04.SEC.ctrl","B06.SIM.wasp","B08.SIM.ctrl","C01.SEC.wasp","C10.HYB.wasp","C11.HYB.ctrl","C12.HYB.ctrl","C02.SEC.wasp","C03.SEC.ctrl","C04.SEC.ctrl","C05.SIM.wasp","C06.SIM.wasp","C07.SIM.ctrl","C08.SIM.ctrl","C09.HYB.wasp","D10.HYB.wasp","D12.HYB.ctrl","D02.SEC.wasp","D04.SEC.ctrl","D06.SIM.wasp","D08.SIM.ctrl"
"Arp2",67.61632921415,77.738143636595,37.6549459028192,47.7086190573451,65.6960959357419,67.8496005540877,67.0862628987499,71.8455188987378,41.8358054689055,44.1065142779141,59.3703938428934,80.7625289264869,43.2771471658552,69.7413157777316,88.0994619579319,85.2984991423039,32.1322212987191,46.9338442414494,76.6440740493532,65.7433088477662,54.3867213864777,75.3143390861183,72.5276800920632,65.891689794926,78.9518735646731,96.5840450254791,45.7390097003277,77.0037231802378,66.5042650819051,72.0151315339222
"Arp3",43.3668297426617,46.8459335720526,30.9555996992502,29.9312629066994,31.3589364599941,33.9799625539171,43.880322902327,51.4289865498159,28.7252889663259,32.3806360918345,25.4444545040972,30.899024224911,32.1775679704675,36.127854283341,51.8670071808669,47.9395852759962,25.2261916464571,31.8844050553325,53.9462346757111,30.5348069529909,27.5832296637513,38.0047741849951,31.0832914680271,42.935875285726,46.1066605387446,47.364701548684,28.6955764279623,30.7627939338136,27.7449659356375,35.7545852112213
"Arp5",10.7775553206615,10.2974033548475,13.5141983761652,15.2377338434106,8.23391069061299,10.1498589446765,11.9194146345263,9.56217337860898,13.6997531993247,15.1683378370388,10.7946170623443,9.48224023833247,13.5661523499183,9.92523469322556,10.7952861835776,10.5806714096885,15.5385667175896,15.0494391861169,11.0379903803328,7.47791190685492,9.84419150543773,7.1838292666759,8.46399485983837,10.1175626910919,9.25217268336012,11.4131810960684,15.1303948438347,11.4151247930503,7.24994084750328,7.92672407984624
"Arp6",17.8342879710946,16.388825057715,3.81169697789274,3.26522868073084,28.0303342659166,27.9121120978605,18.4592704517001,19.5120024347291,2.65156513535316,3.44245965095915,31.4200460921806,36.4575788473817,3.47562580865676,15.8803755091609,14.8900499083828,13.5850595877482,4.41218561116741,2.80582764486926,4.04208098434723,33.8063934122399,26.8034917227265,31.516154202191,31.9588771431828,17.8545223960445,10.0231870736401,16.1211182981967,3.65216427264974,5.41734735941371,24.5382613300111,26.815938908416
"Arp8",15.6531160609607,17.984197408466,18.7119669823826,26.4846326325946,20.6723715211135,12.7976482345921,17.4044549973172,17.7029426063437,27.2521972244631,29.2609070331528,21.3964731057181,15.0407948608032,26.5717198919888,18.262431835535,11.5397886789967,13.1931828688709,25.4180258034644,27.5481259678072,12.5926369127741,17.9158306101732,17.9339726435697,15.9898135290528,16.6361278279582,17.0043070438519,15.8828964397682,12.6971639693761,26.9564505838433,16.0585653868335,17.706586300633,17.0340240864781
"Arpc1",94.1753048257801,130.530465061447,136.528055389976,155.098362334715,16.9933901487119,51.521566599608,114.341995255102,96.3970451411122,123.00316044555,119.517896006738,46.0698835339335,37.4385002513472,137.231160961157,66.3005677507467,126.317256722781,103.847330502499,169.485477715931,123.073803513583,199.305685458967,8.56844072660459,15.0099553647268,16.2215499570101,35.169357952087,117.754826278674,113.184912493106,118.554418635411,199.825559489265,150.33138922373,33.4612654500151,31.2009352079054
"Arpc3B",3.33590998020474,6.67155710314062,3.11866116373043,3.62803186747871,12.0880816521765,12.1357009121132,7.80563436243317,3.35968253843018,1.32578256767658,0.860614912739788,5.20454751220169,3.5967118145399,2.24233923139146,1.19102816318707,9.05811369426623,1.43688130255029,2.30200988408734,0.25507524044266,2.17650514541774,4.51790511039151,3.89868970512385,1.50628678172237,1.16744756687426,4.42111983140149,1.85043453667202,3.70928385622224,1.56521325970703,0.193476691407633,2.78843878750126,5.3969185224485
"Arpc4",41.0573536025199,31.182277764679,40.6581010975226,37.1873266416568,34.5123490649098,37.5103482738046,56.432626809483,43.1589987629108,28.5779797921397,27.4321003435807,28.914152845565,28.4467207149974,37.1107142795287,35.5985084330357,57.2026083980374,36.9670371474303,38.8464167939739,36.2206841428577,51.4588002238051,28.82111880767,26.5110899948422,32.5589681279988,33.8559794393535,43.1059183561645,37.0086907334405,43.0847586376583,41.3911950900304,46.4344059378318,32.0670460562645,36.2605463227009
"Arpc5",53.7594723732995,49.166475173145,48.9745308674704,45.16899675011,32.234884405804,35.5245063063679,48.6269924470499,52.5919535823494,37.4165302433169,32.7033666841119,24.0951273713041,30.4085635229283,38.5682347799331,43.0093503373108,58.3193621411662,48.85396428671,39.1341680294848,43.8729413561375,82.2408015661417,22.2779458891719,23.1972037454869,28.3877124247677,28.7483963342786,52.0331795541867,48.4197037095846,56.3525816618379,43.9998838562088,55.7212871253982,25.2353710268864,31.0322815040789
"arr",36.0534886322128,48.7313736229402,52.6707218763361,45.7132015302318,40.293605507255,26.2572437916632,39.7665426302338,27.7819902216342,45.8131531719352,45.5050135111163,22.7458002385111,15.2042817614641,40.5863400881854,38.9069199974442,35.2397847831727,43.1064390765088,40.2851729715285,28.8235021700205,45.084749440796,31.1579662785622,32.7489935230404,22.7101699398141,31.9588771431828,33.4134633411689,49.3449209779207,40.0887985999404,33.7390413759072,41.4040119612334,33.182421571265,25.1294018701508
"Ars2",90.4544821555517,91.9514609432859,69.996617230394,74.7374564700615,88.2955529376371,73.6968019026513,82.4865685327397,72.1039560170785,74.6857513124475,77.6704958747658,76.7188855502324,85.5036490456531,53.7040245918255,88.2684205384193,74.3261657926777,77.8528414836342,58.7012520442272,63.6412724904436,53.1689114094905,81.7896614812257,92.8862822245758,77.9793080076271,81.8672606270573,99.6452392769719,80.6481052232891,77.4669666895645,58.4346283623959,71.586375820824,84.071429443163,73.5330148683609
"Art1",43.3668297426617,35.2432255665906,22.8701818673565,40.2711537290137,53.0824455160795,42.2543040849034,40.5049134483018,44.3219657954443,38.1530761142483,36.7912875196259,56.4789785583369,52.4792951121504,32.6260358167457,55.7136507446395,35.8602035293554,35.7914069907983,28.3914552370772,42.9801780145881,19.1221523490273,62.3159325571243,58.4803455768578,58.3975798452363,57.3508617226979,55.4340409629571,32.6910101478724,29.6742708497779,29.0434015967861,27.6671668712915,57.7206829012761,51.9453407785668
"Art4",18.475809121134,21.6100436601729,17.3258953540579,14.6935290632888,25.7528696068108,24.9333491467054,18.6702335425766,25.3268375973968,22.3909944763156,26.1411779744711,26.6010206179198,26.9753386090493,14.6873219656141,25.0115914269284,18.6125623854786,23.9044798515185,17.2650741306551,21.1712449567407,17.4120411633419,29.9116476274197,27.0958934506108,30.8209449183192,35.7530817355241,21.5104484104726,24.9808662450723,27.9622936853677,24.6955869864887,16.2520420782411,26.9084342993872,27.3219000198955
"Art7",26.3023671516143,28.2816007633135,58.7925382347699,70.383818229087,17.8693380945218,14.4525165407894,35.019873085511,33.5968253843018,75.8642247059378,72.0764989419572,19.0833408780729,20.7628363839349,69.5125161731353,29.7757040796767,26.305754838143,22.7288496948865,82.1050191991152,69.7630782610674,45.2402140940401,18.2274102729589,17.4466364304292,17.0326274548606,17.073920665536,35.8790878625274,29.1443439525844,28.1049584490685,79.4780510762349,46.2409292464242,20.6344470275093,19.5638296438758
"Art8",30.6647109718821,25.9610591622211,9.93351333632654,33.922097960926,31.7093156383181,26.3675683454097,29.2183880864052,41.2207203753549,30.0510715340025,29.3684838972453,40.8653360217318,28.2832338143365,26.9080707766975,39.5686023103259,17.4958086423498,21.8144706841727,12.8528885194877,41.5772641921535,15.5464653244124,35.0527120633824,41.7159798448252,35.6874099054222,36.190874573102,38.5997769895437,23.9014460986803,18.6890840448121,20.8695101294271,15.8650886954259,40.7112062975184,38.1157370647925
"Arts.Apl",84.5524875751895,86.4401746406915,49.7830726506598,81.812118611645,87.5947945809892,66.0844076941439,72.1493770797876,70.8117704253746,86.6177944215367,86.3842218662562,76.3333635122915,72.2612100921199,61.6643288632651,94.4882342795073,56.2099384041452,59.5652612693577,51.0278857639361,90.9343232178082,45.8620727070166,94.720217486829,95.4204305329063,73.46044766246,80.2620202226052,87.9972889519334,88.5124520041452,69.9057342134191,49.0433488041537,50.8843698402074,85.0473830187885,84.6641593209109
"arx",2.95099729018112,3.04571085143376,4.1582148849739,9.25148126207072,1.75189589161978,1.43421919870429,4.11378027209316,2.19671550589666,4.12465687721603,5.2712663405312,0.963805094852165,1.14440830462633,6.39066680946566,2.64672925152682,2.605758733967,1.95938359438677,2.11017572708006,4.97396718863186,4.35301029083548,2.02526780810654,0.77973794102477,0.579341069893218,0.875585675155693,1.95549531004296,3.23826043917604,1.2839828733077,3.47825168823785,4.06301051956028,1.95190715125088,0.843268519132578
"Asap",10.3926426306379,14.3583511567592,13.167680469084,10.8840956024361,11.0369441172046,9.04661340721169,11.1810438164583,9.17451770109781,16.2040091604916,11.4031475938022,7.90320177778776,13.8963865561769,11.3238131185269,11.645608706718,14.8900499083828,9.53566682601559,11.7978006559476,9.31024627615708,13.8363541387271,13.3979254997817,14.132750181074,10.080534616142,11.2366828311647,10.4576488319689,13.2614475128162,13.6958173152821,12.1738809088325,12.5759849414961,11.8508648468804,10.6251833410705
"Asator",1.92456345011812,2.32054160109239,3.58068503983864,3.44663027410478,3.15341260491561,2.20649107492968,2.00414936332743,1.67984126921509,3.83003852884346,2.68942160231184,2.12037120867476,1.79835590726995,3.47562580865676,1.98504693864511,2.35759123549395,2.220634740305,5.94685886722563,2.04060192354128,3.26475771812661,2.64842713367778,2.92401727884289,3.12844177742337,2.4808260796078,1.61540916916593,2.00463741472803,2.42530098291454,3.65216427264974,2.70867367970686,2.50959490875114,2.1924981497447
"Asciz",5.26047343032287,3.62584625170686,3.11866116373043,4.89784302109626,6.30682520983122,3.64071027363397,4.85215109016116,4.26421245262292,3.97734770302975,4.08792083551399,5.39730853117213,7.0299367284189,3.47562580865676,3.5730844895612,3.97067997556876,4.31064390765088,4.31626853266377,3.69859098641856,3.57568702461486,5.60843393014119,5.94550180031387,4.5188603451671,4.52385932163775,4.84622750749778,4.47188346362406,4.70793720212823,2.78260135059028,2.32172029689159,3.90381430250177,5.56557222627502
"asf1",30.4081025118663,27.9915330631769,13.3986924071381,21.9495927982462,32.585263584128,29.0153576353253,37.973356357783,34.5013552984946,23.7167770439922,22.8062951876044,30.0707189593876,30.899024224911,23.880912814319,28.4523394539133,33.2544447953884,25.6026122999871,22.4445963698516,27.1655131071432,17.4120411633419,24.9263730228497,25.6338848111893,31.2844177742337,33.8559794393535,36.6442816795008,26.9855036598004,23.682350774342,23.1303737267817,16.6389954610564,25.9324807237617,34.5740092844357
"Ask1",57.35199081352,62.5095893794262,52.2086980002279,62.9463529007557,73.9300066263549,60.4578554530733,52.1078834465133,52.8503907006902,78.8104081896635,73.4749981751594,81.3451500055228,94.331941681342,68.8398144037178,71.7263627163767,46.0350709667503,51.9889780377289,59.7563399077672,65.2992615533209,40.109880536984,93.7854784984721,94.2508236213691,90.1454704753847,90.7690483244735,58.9199239069467,57.2092677587768,41.9434405280515,72.869372868583,51.077846531615,89.9271508969157,87.8685796936147
"asl",1.026433840063,1.45033850068274,2.194613411514,3.44663027410478,5.25568767485935,2.31681562867616,8.3330420896246,0.516874236681567,2.79887430953945,1.82880668957205,1.1565661138226,0,2.69080707766975,0.661682312881704,1.48900499083828,0.261251145918235,1.34283909905095,1.2753762022133,0.777323266220621,0.311579662785622,1.94934485256193,0.231736427957287,0.583723783437129,2.7206891270163,0.925217268336012,0.285329527401711,1.21738809088325,2.12824360548396,2.09132909062595,1.18057592678561
"AsnRS",452.144106547751,446.704258210285,211.144911381453,383.4829683925,428.513735090199,421.770768972808,392.074904394109,451.489645741348,309.05464744283,322.73059227742,449.71145725802,510.242616962683,323.681668051357,476.940611125132,415.184224945408,408.727417789079,177.734346467244,340.142833130287,296.004699776812,529.84121656695,404.586524149228,529.517737882401,514.844376991547,502.137187004946,424.366320410118,394.468071632865,295.651393500217,264.095683771418,518.091926717734,490.107663319855
