"logFC","logCPM","F","PValue","FDR","dmel_gene","species","tissue"
5.61558969320021,3.03363061409102,82.2401337293959,1.13646965989737e-10,5.64711774003003e-07,"PPO3","*D. simulans*","Fat Body"
-2.03236108948379,9.53528458399406,64.7439739594969,1.59782295478504e-09,3.96979113116342e-06,"CG4306.CG32196.Dsim_GD12343","*D. simulans*","Fat Body"
9.370969867984,1.5586491731059,64.7622119252722,3.80677293173529e-09,5.49985873899937e-06,"TotA.TotB.Dsim_GD19384","*D. simulans*","Fat Body"
10.7851636554059,7.92323737196445,116.70247264913,4.42733647735912e-09,5.49985873899937e-06,"TotX","*D. simulans*","Fat Body"
-1.25102214804557,7.92486245411732,40.4000284487993,2.45062645562133e-07,0.000243543257159647,"CG7231","*D. simulans*","Fat Body"
-1.00914246291899,5.46437489598568,33.7180064917643,1.31196862611112e-06,0.00108652868385769,"CG10208","*D. simulans*","Fat Body"
-0.620495683811115,6.83513159323398,31.7368727185243,2.2293899582558e-06,0.00139471033483093,"CG5126","*D. simulans*","Fat Body"
5.1591639643669,2.93833226175987,32.3753041049498,2.24545837767105e-06,0.00139471033483093,"CG1208","*D. simulans*","Fat Body"
4.82488757657869,2.27828054694967,29.505585749783,4.45435128604117e-06,0.00233280344077837,"ItgaPS4","*D. simulans*","Fat Body"
-0.489251323250963,7.50117624739561,29.0546672309342,4.69471410903275e-06,0.00233280344077837,"Prosbeta6","*D. simulans*","Fat Body"
-0.973842321949698,8.97708443945109,27.7457671388786,6.83364917166257e-06,0.00287466329324468,"CG11151","*D. simulans*","Fat Body"
-0.537610261715322,6.39706315473785,27.6914256234909,6.94223375305617e-06,0.00287466329324468,"CG8042","*D. simulans*","Fat Body"
8.7624592937262,9.90541593867073,27.7460099528749,8.50479999657635e-06,0.00311102075932503,"Def","*D. simulans*","Fat Body"
-0.499085804346931,8.36989900651752,26.7972534068741,9.01713249551231e-06,0.00311102075932503,"Prosbeta2","*D. simulans*","Fat Body"
-0.673736424469841,11.2227936410774,26.5050907501895,9.83001691516287e-06,0.00311102075932503,"scu","*D. simulans*","Fat Body"
-0.504125700741493,6.67135427561627,26.4413789642406,1.00173741495674e-05,0.00311102075932503,"CG5382","*D. simulans*","Fat Body"
-0.496142767196408,8.13544040931476,26.0026427094886,1.14147211978645e-05,0.00322006695977748,"Rpn9","*D. simulans*","Fat Body"
-0.496369160660066,7.4527372075978,25.9302201877953,1.16645613354789e-05,0.00322006695977748,"Prosbeta4","*D. simulans*","Fat Body"
8.5189673598254,0.809119537721386,51.8020532842699,1.33000249133981e-05,0.00347830651550922,"TotM.TotF.Dsim_GD21729","*D. simulans*","Fat Body"
5.58899319393015,3.36306225066441,25.4884983475558,1.51377188697324e-05,0.00376096625318502,"alphaTub85E","*D. simulans*","Fat Body"
