"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"GstD1",1.3226702384939,9.93455136909333,33.5678328772892,1.3650027437443e-06,1.13044977227757e-05,0.991725707678745,9.93455136909333,9.71059958448164,0.00361342585951188,0.034396768382978,2.31439594617264,9.93455136909333,96.5878968267882,1.11897611213787e-11,2.06698598558106e-10,"Cis+Trans",4,4,"Cis+Trans","Cis+Trans"
"GstD10",2.04261359256442,7.82048287914428,23.530090062707,2.65637193505137e-05,0.000156022602189956,1.13271417719059,7.82048287914428,3.84751632243277,0.0580171611711397,0.202591197371324,3.17532776975501,7.82048287914428,51.6535177740933,2.53398238844282e-08,2.10557834250374e-07,"Cis only",1,1,"Cis related","Cis only"
"GstD2",4.16888409911909,8.71273630823162,64.807527601518,2.27510220377263e-09,3.63803580488087e-08,1.22054148635771,8.71273630823162,3.51977696033687,0.0692875642523189,0.22550052978514,5.38942558547679,8.71273630823162,96.9174999238401,1.82828911752618e-11,3.10060362627564e-10,"Cis only",1,1,"Cis related","Cis only"
"GstD4.GstD5.GstD7.Dsim_GD18818",1.22426141987561,6.09676204339759,10.7693962044677,0.00237550748321512,0.00808486074253146,-0.611302091867451,6.09676204339759,1.37344755171926,0.249292813274381,0.478646054544205,0.612959328008156,6.09676204339759,2.75361493337321,0.106148001408875,0.160221573207989,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"GstD4.GstD5.GstD7.Dsim_GD18820",1.34185065801567,4.76947652025872,4.85319032533126,0.0345373091737144,0.078831368527417,3.21340387609622,4.76947652025872,15.545487626645,0.000385731706995892,0.00795311556872443,4.55525453411188,4.76947652025872,65.3578170706352,2.13807643068813e-09,2.23195415632128e-08,"Trans only",2,2,"Trans related","Trans only"
"GstE1.Dsim_GD11370",-4.97341043365878,6.72053698234265,331.191781225353,1.32040398927542e-19,2.5234951625806e-17,0.400185789243608,6.72053698234265,1.38415540720551,0.24720688475814,0.475928326370863,-4.57322464441517,6.72053698234265,298.454856634051,7.00086980057483e-19,8.0900748928038e-17,"Cis only",1,1,"Cis related","Cis only"
"GstE1.Dsim_GD28466",1.30432600288285,1.31360264145269,2.32734798483584,0.135960111168237,0.241022401853361,2.58602282878469,1.31360264145269,4.91694769852038,0.0330732886352959,0.141307971821827,3.89034883166754,1.31360264145269,30.3090214575757,3.30082112020239e-06,1.65007848554182e-05,"Ambiguous_total.but.no.trans.no.cis.yet.large.transFC",2.2,2,"Trans related","Trans**"
"GstE10",-1.70204587216664,4.25122098839851,3.58583220079249,0.067100495186238,0.137098010107079,2.239484807285,4.25122098839851,3.31029695342579,0.0779624130556148,0.238397064906677,0.537438935118362,4.25122098839851,0.406459046940524,0.528186721610999,0.613358219136493,"Conserved",7,7,"Conserved","Conserved"
"GstE11",0.260587436068193,6.16910065546018,3.17478300050919,0.0833212358524135,0.163645541877724,0.09652121691556,6.16910065546018,0.219865919094873,0.642002855900096,0.817159784099731,0.357108652983753,6.16910065546018,6.05502900331868,0.0188578771974731,0.036319686741955,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"GstE12",-0.242722551779893,10.5728452566211,3.10685923823492,0.0865530693951711,0.168659686990041,0.443219811250896,10.5728452566211,5.18162347185764,0.0289497415309019,0.130536538717833,0.200497259471004,10.5728452566211,2.12140425780906,0.154023042637549,0.219421014583137,"Conserved",7,7,"Conserved","Conserved"
"GstE13",-1.07414846716189,5.47583731982125,39.9991373786199,2.69818865389642e-07,2.66017845658955e-06,-0.286598330787077,5.47583731982125,1.4549547704114,0.235695090469994,0.462181888139463,-1.36074679794896,5.47583731982125,63.8036385798181,1.89376595163023e-09,2.00642281740951e-08,"Cis only",1,1,"Cis related","Cis only"
"GstE3",-1.17252559819861,7.68933896666872,20.7771892556085,5.88870727634971e-05,0.000316334988715478,0.222524574571163,7.68933896666872,0.384446680093815,0.539191622007773,0.744696733242698,-0.950001023627451,7.68933896666872,13.8150109059712,0.000691984915731577,0.00197727029687763,"Cis only",1,1,"Cis related","Cis only"
"GstE9",1.63887295940342,8.55864727672901,63.5834854674394,1.97109245884366e-09,3.22182843026123e-08,-0.469974736825615,8.55864727672901,2.75532657397004,0.105721729477768,0.284628985137447,1.1688982225778,8.55864727672901,33.367416757487,1.43933797620992e-06,7.87672951958933e-06,"Cis only",1,1,"Cis related","Cis only"
"GstO3",0.222189362657674,7.52370472753813,3.08787721052776,0.0874813482911546,0.170134958770547,-0.843463580709712,7.52370472753813,22.2619094394672,3.62634167105707e-05,0.00151422619861198,-0.621274218052038,7.52370472753813,24.1323712766873,2.01463385491513e-05,8.44786128698169e-05,"Trans only",2,2,"Trans related","Trans only"
"GstS1",-0.597844876165221,9.0424230948781,12.8988775196696,0.000984379916805406,0.00382139359891099,0.73721836347282,9.0424230948781,9.85389840579032,0.00339982972995006,0.0331176100179959,0.139373487307599,9.0424230948781,0.706324889960385,0.406279632409477,0.496020514359383,"Compensatory",5,5,"Compensatory","Compensatory"
"GstT1.GstT2.Dsim_GD10673",1.30025997593506,4.28082009652309,58.0296251115116,5.58133703964711e-09,8.03874311594392e-08,-0.343490359322129,4.28082009652309,2.1043060885316,0.155645434568111,0.356475572851993,0.956769616612926,4.28082009652309,33.121078634425,1.53661649333359e-06,8.37220104755988e-06,"Cis only",1,1,"Cis related","Cis only"
"GstT3",0.718167428906467,5.42569438684789,15.0387224192064,0.000435532081869435,0.00184027118606227,-0.443386835358579,5.42569438684789,2.9420143118506,0.0950021312084499,0.268677057469999,0.274780593547887,5.42569438684789,2.30371053032429,0.137902441045409,0.199735530266917,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"GstT4",-0.791107378149366,8.00027158348723,12.2460278934314,0.00127337945642992,0.00475746054060169,0.262483352875751,8.00027158348723,0.686783129407002,0.412786303745355,0.642150128105085,-0.528624025273613,8.00027158348723,5.57817928450297,0.0237831874890974,0.0444133636142393,"Cis only",1,1,"Cis related","Cis only"
"gus",0.0625750211289947,3.236035798956,0.0649020806146879,0.800376274246101,0.880857077902299,-0.220362419455333,3.236035798956,0.419348683274472,0.52141945240331,0.732522832624272,-0.157787398326338,3.236035798956,0.448641100910606,0.507305383574894,0.595230330810779,"Conserved",7,7,"Conserved","Conserved"
"gw",-0.314266567339294,6.99736976597042,12.6000798659953,0.00110687926983078,0.00420495649219355,0.139925978968269,6.99736976597042,1.25634356443681,0.269853700607518,0.500329252586889,-0.174340588371025,6.99736976597042,3.91539858917065,0.0556276677974172,0.0931627506860014,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"gwl",0.0706395400133276,4.9001415500814,0.0164220033366016,0.898799838495276,0.945414140026043,-0.209812424302191,4.9001415500814,0.0693674173528822,0.793877658657203,0.90912362164191,-0.139172884288864,4.9001415500814,0.05850482979718,0.810353444278046,0.854370096460346,"Conserved",7,7,"Conserved","Conserved"
"GXIVsPLA2",-0.110625544878878,3.94804747768489,0.61855699125111,0.436791766653455,0.585176136020765,0.136075636858282,3.94804747768489,0.473514418923373,0.495837443435513,0.712834300051339,0.0254500919794034,3.94804747768489,0.0335482459232909,0.855710940577376,0.890476997639577,"Conserved",7,7,"Conserved","Conserved"
"Gyf",0.0186611509263007,6.33414002843259,0.0287987300365421,0.866205914841873,0.923445009836788,0.470874484103573,6.33414002843259,9.23981181982407,0.00442227662611221,0.0383495507070708,0.489535635029873,6.33414002843259,20.0829328541279,7.38732395069205e-05,0.000268723372701236,"Trans only",2,2,"Trans related","Trans only"
"Gyg",0.667631955324402,3.39682927476295,4.4387953194727,0.042249925700898,0.0929760322443588,-0.691362770531588,3.39682927476295,2.74283562271502,0.106486770078253,0.285246771169186,-0.0237308152071867,3.39682927476295,0.00758765070540477,0.93107481166015,0.949344169807708,"Conserved",7,7,"Conserved","Conserved"
"gzl",0.0516967443456472,5.42749334298713,0.0509947955091855,0.822633530321174,0.895436147243355,-0.685467292103525,5.42749334298713,4.52885597900931,0.0403275426796624,0.160181902138483,-0.633770547757878,5.42749334298713,7.79972544801859,0.00835656909297337,0.0178366803363336,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"h",-0.0939977407920344,6.2004705640966,0.0908632346058907,0.76487705086236,0.85435907557528,0.373675718847193,6.2004705640966,0.726317223978378,0.399908579224256,0.633050567112242,0.279677978055159,6.2004705640966,0.823036887374302,0.37053508943924,0.460067181265263,"Conserved",7,7,"Conserved","Conserved"
"H",-0.201347170126063,4.78178266625782,1.22077639544726,0.276624974864713,0.418432115708603,0.106728486134431,4.78178266625782,0.173940542267119,0.67913921732709,0.83956988929048,-0.0946186839916321,4.78178266625782,0.277475391496065,0.601629976205215,0.680669251312321,"Conserved",7,7,"Conserved","Conserved"
"Hacd1",0.327031413485936,8.1460924962653,8.28996324715186,0.00670679425672639,0.0197546299120767,0.711638439129107,8.1460924962653,19.6804227513658,8.453387993856e-05,0.00258195310421987,1.03866985261504,8.1460924962653,82.5903667057077,8.36875227304053e-11,1.19495201277984e-09,"Cis+Trans",4,4,"Cis+Trans","Cis+Trans"
"Hacd2",-0.42133724196174,6.54488951486229,11.1674023226901,0.00196719032639635,0.00686444433417377,0.796847906530984,6.54488951486229,20.085051555969,7.3821052113309e-05,0.00237470840786186,0.375510664569244,6.54488951486229,8.97153288007806,0.00496813834210438,0.0112467787799165,"CisxTrans",3,3,"CisxTrans","CisxTrans"
"Hacl",-0.274969132936421,6.98714928177281,4.99045328569166,0.031867286391715,0.073753398267551,0.0790887958072278,6.98714928177281,0.207824441629762,0.651248570390648,0.824472393954428,-0.195880337129194,6.98714928177281,2.56147062869381,0.118340704899291,0.175690159140896,"Conserved",7,7,"Conserved","Conserved"
"Had1",1.22905100326249,7.99610599021764,6.93431426325228,0.0126623794833284,0.0342884815545826,0.359429969887648,7.99610599021764,0.306140674615448,0.583703099061591,0.774891984834905,1.58848097315014,7.99610599021764,11.4776535829833,0.00180430329524798,0.00460481924709153,"Cis only",1,1,"Cis related","Cis only"
"Had2",-2.70241694711299,7.72396183014326,6.41412022730938,0.0162882611844938,0.0424194810407493,-0.925696911949763,7.72396183014326,0.425016204011983,0.518983916512743,0.731168438092379,-3.62811385906275,7.72396183014326,10.8664364911691,0.00235730328311585,0.00580160476166551,"Cis only",1,1,"Cis related","Cis only"
"Hakai",-0.312927854203533,4.34852253918999,6.16910364418232,0.0178513884309734,0.0457942948443505,-0.0207469933226153,4.34852253918999,0.013955527810675,0.906626349814795,0.96431650123502,-0.333674847526149,4.34852253918999,7.38957416109613,0.0100727603929453,0.0210920970891467,"Cis only",1,1,"Cis related","Cis only"
"Hat1",0.873070050558189,3.94853517318367,31.4948998100211,2.38121524822833e-06,1.84303092966457e-05,-0.776038618360708,3.94853517318367,13.0650776184316,0.000922558963021307,0.0145228194444458,0.0970314321974809,3.94853517318367,0.428069803367029,0.517145102474953,0.603839717368192,"Compensatory",5,5,"Compensatory","Compensatory"
