"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"Dro",-1.70055465398828,6.20308948283786,2.45898073214721,0.137282049609996,0.282214657713457,-4.61008676236832,6.20308948283786,8.94852657635657,0.00896598619332255,0.0922400162149521,-6.31064141635661,6.20308948283786,25.533811763241,0.000134204198584192,0.000687975847941317,"Ambiguous_total.but.no.trans.no.cis.yet.large.transFC",2.2,2,"Trans related","Trans**"
"Droj2",-0.28433086447163,8.88834817448961,6.70355667762777,0.0181029869771368,0.0584414053270481,-0.37205297343734,8.88834817448961,5.7556098353836,0.0269820783692923,0.162477697942941,-0.65638383790897,8.88834817448961,35.6230838489262,1.00582475475311e-05,7.76826585845193e-05,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"drongo",0.133304797187609,9.31622673490312,0.340768692093052,0.566328843646619,0.734898559618004,0.0339967901580673,9.31622673490312,0.0110985412014462,0.917215007835942,0.963422773065431,0.167301587345676,9.31622673490312,0.537877173036299,0.472366685600128,0.559940284615882,"Conserved",7,7,"Conserved","Conserved"
"drosha",-0.0537619334777718,5.34703320292915,0.0678923703864656,0.797264964838033,0.894041813248432,-0.0902063647551111,5.34703320292915,0.0973576163117301,0.758460190183477,0.870179046979246,-0.143968298232883,5.34703320292915,0.505361595490352,0.485886002414113,0.572492441977763,"Conserved",7,7,"Conserved","Conserved"
"drpr",-0.301519891706919,7.88504878654569,0.84595166240692,0.369358861259033,0.563054524480944,-0.377386180128631,7.88504878654569,0.668739322156467,0.423741541583879,0.641571937960666,-0.678906071835549,7.88504878654569,4.33007756033391,0.0513728745023971,0.0914815275545618,"Conserved",7,7,"Conserved","Conserved"
"Drsl5.Drsl2.Dsim_dro5",-1.73443964725599,3.34207283745221,16.1378756874288,0.000750869088653189,0.00459493554831273,1.53315477940357,3.34207283745221,6.69383165246533,0.0181753867724124,0.132466509470279,-0.201284867852421,3.34207283745221,0.242425934498656,0.628163616947265,0.701877373310066,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"dsb",0.987217714540107,3.12081046834087,0.268402145501511,0.610962515043934,0.770090147397073,0.314144667891811,3.12081046834087,0.0139141013249847,0.907458522674857,0.958710936733401,1.30136238243192,3.12081046834087,0.424482577018347,0.523263216429632,0.606107480603054,"Conserved",7,7,"Conserved","Conserved"
"dsd",3.10715300405227,5.5825164783247,49.9176927462566,1.0975655348143e-06,1.86763167617595e-05,0.379720541975812,5.5825164783247,0.428740552233628,0.520573512741273,0.712143485402026,3.48687354602809,5.5825164783247,63.6383102428901,1.94144981113826e-07,2.86065579713807e-06,"Cis only",1,1,"Cis related","Cis only"
"dsh",0.58474353457458,5.63442062454399,13.75206864363,0.00151438885919109,0.00803233094792197,-0.0288152257754862,5.63442062454399,0.0170876870448827,0.897386422610021,0.952649100275278,0.555928308799094,5.63442062454399,12.8554364517364,0.00200101557646708,0.00633574859895788,"Cis only",1,1,"Cis related","Cis only"
"dsx",1.12380562719535,1.60231555542677,1.2090403197541,0.285412470820713,0.473443642634987,-0.693372885869392,1.60231555542677,0.223876369818702,0.64155285720059,0.796051604695036,0.430432741325961,1.60231555542677,0.181327408898422,0.67507320525863,0.741568337721631,"Conserved",7,7,"Conserved","Conserved"
"dtn",0.0720608564410251,4.27940654270095,0.0313104734356133,0.861443073117796,0.930217443336003,-0.791903508885414,4.27940654270095,1.9544128817546,0.178399828676481,0.420120295452804,-0.719842652444389,4.27940654270095,3.33240781331006,0.0838665540165954,0.136331609379828,"Conserved",7,7,"Conserved","Conserved"
"Duba",0.198372505797998,5.88926528567449,1.94412029709167,0.17949267438458,0.341980449853618,-0.444985175485042,5.88926528567449,4.96236717990773,0.0383321560064833,0.191298129549857,-0.246612669687044,5.88926528567449,3.09320507955967,0.0948970519923735,0.151141892892443,"Conserved",7,7,"Conserved","Conserved"
"DUBAI",0.256434074090852,7.20419456006589,1.9255706156711,0.181483235690817,0.34485737329577,-1.07830308044391,7.20419456006589,17.1242399172415,0.000570490469689451,0.0184621915804408,-0.821869006353053,7.20419456006589,19.9519455239648,0.000271015850924006,0.00122607942849411,"Trans only",2,2,"Trans related","Trans only"
"dup",0.0641240178517997,5.84291961784348,0.0726599775916532,0.790440736768727,0.889185148446512,-0.609537195961419,5.84291961784348,3.33788750770841,0.0836320276953351,0.285687346826928,-0.54541317810962,5.84291961784348,5.42529325327038,0.0311663960838837,0.0609350405272375,"Conserved",7,7,"Conserved","Conserved"
"dwg",1.47548840131861,4.58690468648054,52.7632018328066,7.29010146844207e-07,1.31806763576786e-05,0.383144071070801,4.58690468648054,1.87640554931624,0.186893046059205,0.426964407952492,1.85863247238941,4.58690468648054,85.9625969635855,1.93701793254676e-08,4.38530883870566e-07,"Cis only",1,1,"Cis related","Cis only"
"Dyb",-1.77535217250063,5.21889334721901,44.0732652083578,2.51537508265168e-06,3.80189213781881e-05,0.132738022685432,5.21889334721901,0.136493455154263,0.715923343992427,0.845042658214377,-1.6426141498152,5.21889334721901,41.4803882500067,3.76671604281805e-06,3.52294807196191e-05,"Cis only",1,1,"Cis related","Cis only"
"Dyrk3",-0.189386741231811,6.60930511877489,2.51115103270103,0.129730972549927,0.271521718037307,0.378660439554594,6.60930511877489,5.04711818347106,0.0368905086034257,0.187293005662243,0.189273698322783,6.60930511877489,2.53610358010348,0.127953987918427,0.191987371829148,"Conserved",7,7,"Conserved","Conserved"
"Dysb",-0.0334685117149425,4.8312506415525,0.0287002187311911,0.867283782615647,0.933253916616457,0.713255358506912,4.8312506415525,6.57220731933614,0.0191089800211629,0.134198068972023,0.679786846791969,4.8312506415525,11.9913588892866,0.00264002500383339,0.00791257494046654,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"E(bx)",-0.0405108986927294,7.0102619303167,0.0129011665173858,0.91077395530818,0.954995155252316,-0.0580274189180123,7.0102619303167,0.0133568604081256,0.909219058583306,0.959885155823366,-0.0985383176107417,7.0102619303167,0.0777430263785597,0.783427714233725,0.833517787935235,"Conserved",7,7,"Conserved","Conserved"
"E(Pc)",0.0688013421354224,7.4554846419701,0.0405836716994959,0.842508719150454,0.921009062433913,-0.559605981297746,7.4554846419701,1.35161659440123,0.259550737923347,0.501134835663183,-0.490804639162324,7.4554846419701,2.09018249153402,0.164723630313668,0.236311435927278,"Conserved",7,7,"Conserved","Conserved"
"e(r)",-0.140430176203772,5.57429768432651,0.792073622988827,0.384728435617662,0.577879692205095,0.484591862377542,5.57429768432651,4.77772678005877,0.0417012408382545,0.201028167880522,0.34416168617377,5.57429768432651,4.88148329658189,0.0397682380922439,0.0744683904638219,"Conserved",7,7,"Conserved","Conserved"
"E(spl)mbeta-HLH",-0.151823439957842,7.37079525938768,0.387436672108982,0.54113140392441,0.715703028756279,-1.12794055437437,7.37079525938768,10.7143218423352,0.0040438630321124,0.061651380041598,-1.27976399433221,7.37079525938768,27.1411777743943,5.16542518246153e-05,0.000303425588390697,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"E(var)3-9",-0.363225923915707,5.90401141989745,6.20242869990086,0.0222973002525387,0.0695143373712421,0.0172729217358762,5.90401141989745,0.00708879399430236,0.93379206467091,0.974289231225927,-0.345953002179831,5.90401141989745,5.75149730076418,0.027030091283643,0.0537646046460094,"Conserved",7,7,"Conserved","Conserved"
"e(y)1",-0.157410249878577,6.0753565663934,0.879917508657786,0.360127468235936,0.553612293573712,0.862317364353438,6.0753565663934,13.2959163799866,0.00174311002268395,0.0393040966151742,0.704907114474861,6.0753565663934,17.8437821827275,0.000469292161518776,0.00192198459007107,"Trans only",2,2,"Trans related","Trans only"
"e(y)2",0.122811381027267,6.66716801856326,0.217744103273989,0.646129549560272,0.79671186861394,0.673487046799051,6.66716801856326,3.28874223670873,0.0857631289408955,0.289629004585931,0.796298427826319,6.66716801856326,9.16315396718755,0.00699598123445096,0.0175983791186117,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"e(y)3",-0.338092195717001,6.84740618225643,0.915820726411047,0.35073684677117,0.544959312729875,-0.202523875477473,6.84740618225643,0.166517853408196,0.68784148570636,0.828664466836876,-0.540616071194475,6.84740618225643,2.38955536803329,0.138838869235999,0.205035740444606,"Conserved",7,7,"Conserved","Conserved"
"E(z)",0.00376488084131936,6.01791972462507,0.00049607151096984,0.982465302508428,0.994531658171552,-0.203772254646049,6.01791972462507,0.735414735389914,0.401940877279346,0.62597718717758,-0.20000737380473,6.01791972462507,1.4337092766619,0.246049273751926,0.328169385345489,"Conserved",7,7,"Conserved","Conserved"
"E2f2",-0.248038073121402,5.14242426564816,1.9953646038997,0.174132221120654,0.334801062601287,0.255022517528483,5.14242426564816,1.07661030014858,0.312627455864851,0.549154122439923,0.0069844444070812,5.14242426564816,0.00164895601425003,0.96803734874525,0.97813783994564,"Conserved",7,7,"Conserved","Conserved"
"ea",-0.266290129862402,3.19887855535001,0.110435410132643,0.743327934399371,0.860446533674936,-0.69973128991368,3.19887855535001,0.424246971439355,0.522713286721257,0.714144674295424,-0.966021419776082,3.19887855535001,1.84133238859555,0.190875102336041,0.266366710270534,"Conserved",7,7,"Conserved","Conserved"
"Eaat1",-0.185377835667742,4.04107479072669,0.0157146963918375,0.901683967521408,0.950516172796848,-1.71179199999161,4.04107479072669,0.68708855997244,0.418437360132876,0.638304532880544,-1.89716983565936,4.04107479072669,1.67985925113941,0.211954138145167,0.28980250873918,"Conserved",7,7,"Conserved","Conserved"
"Eaf",0.627383975304865,6.67707918030957,7.59273245965993,0.0126719477405517,0.0447315808814863,0.409809052478181,6.67707918030957,1.64410442605472,0.215359263727759,0.457887995229315,1.03719302778305,6.67707918030957,20.843532374922,0.000216930627730543,0.00101988329882229,"Cis only",1,1,"Cis related","Cis only"
"Eaf6",0.529613814589612,3.42730577498708,3.94323581611057,0.0618498715973307,0.154405145610942,0.116679830527957,3.42730577498708,0.0986179483777178,0.756954681255568,0.870065459060825,0.646293645117568,3.42730577498708,6.11779485742913,0.023109007783687,0.0473214348054926,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"eas",0.344652737070625,3.73514263447043,1.49427705173888,0.236668234271041,0.415523234997416,-1.99907851099427,3.73514263447043,25.4215105111257,7.4794132864605e-05,0.00597786440698169,-1.65442577392365,3.73514263447043,34.7559258082234,1.17403614001871e-05,8.85985785207252e-05,"Trans only",2,2,"Trans related","Trans only"
"east",-0.156648225982407,4.44953540850422,0.145372377483463,0.70727494254045,0.83637445315564,-0.224949718864781,4.44953540850422,0.153975498817731,0.699180791427868,0.835563813951519,-0.381597944847188,4.44953540850422,0.909350579589157,0.352395509055793,0.441121573390913,"Conserved",7,7,"Conserved","Conserved"
"eater",-2.81011495912417,3.05313332060876,21.915473045767,0.000167157199670195,0.00135863517451507,-0.309539097799291,3.05313332060876,0.138206890093202,0.714229821747409,0.844002249752095,-3.11965405692347,3.05313332060876,32.0562618661693,1.93295481341226e-05,0.000134629180603332,"Cis only",1,1,"Cis related","Cis only"
"Eb1",3.7332066246932,7.44850428526368,138.528747331539,4.11463323949243e-10,2.59253351452729e-08,1.05769970103268,7.44850428526368,6.72078330324791,0.0179755369449545,0.132062614741831,4.79090632572588,7.44850428526368,208.465728453295,1.27587280476255e-11,1.12170484085374e-09,"Cis only",1,1,"Cis related","Cis only"
"ebd1",4.07606969968899,5.05948351673634,311.079996437453,3.80345849346034e-13,1.15779141786782e-10,0.00373966147119841,5.05948351673634,0.00044271801840043,0.983434909969415,0.999919666058316,4.07980936116019,5.05948351673634,330.578558000738,2.21422797410634e-13,5.12811955717012e-11,"Cis only",1,1,"Cis related","Cis only"
