"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"CG14544",0.0264442163725952,4.49813284314258,0.00695501991637648,0.93441821367181,0.999912223430608,-0.0810611531973971,4.49813284314258,0.0320594586903249,0.85981397233651,0.9637736302752,-0.0546169368248019,4.49813284314258,0.0289891603636227,0.866624121827,0.926119418979388,"Conserved",7,7,"Conserved","Conserved"
"CG14567",3.13726464618827,2.12883687938721,0.637238871569983,0.436013429805752,0.999912223430608,-4.42475336434559,2.12883687938721,0.93967313510705,0.346310432911043,0.651493414267387,-1.28748871815732,2.12883687938721,0.505527772808398,0.486977657222012,0.647391490768296,"Conserved",7,7,"Conserved","Conserved"
"CG14572",-0.915402142936397,3.46073271812269,0.197186427578182,0.662273940134503,0.999912223430608,-0.986261460889203,3.46073271812269,0.137650039450134,0.714942778014139,0.889043647813433,-1.9016636038256,3.46073271812269,1.85918225794775,0.189468129394445,0.355406895293211,"Conserved",7,7,"Conserved","Conserved"
"CG14606",2.3259676659393,1.29483771097722,5.73311747343578e-08,0.999812691555199,0.999912223430608,-5.71591674808405,1.29483771097722,6.79823740571454e-08,0.999796032909839,0.999956004160977,-3.38994908214474,1.29483771097722,1.50934831964182,0.241615488462242,0.416723844592176,"Conserved",7,7,"Conserved","Conserved"
"CG1461",0.673628308535648,2.76323732684516,0.177006050295632,0.678772300472201,0.999912223430608,-5.89257411791676,2.76323732684516,7.14145671372204,0.0152297915868018,0.130842264854038,-5.21894580938111,2.76323732684516,11.6588443379279,0.00297223892973092,0.0199863842754731,"Ambiguous_total.but.no.trans.no.cis.yet.large.transFC",2.2,2,"Trans related","Trans**"
"CG14613",0.218421388795205,4.07254997456205,1.17195201115921,0.292699376824021,0.999912223430608,-0.0428285844147831,4.07254997456205,0.0228809330662884,0.900210108537412,0.977980627459977,0.175592804380421,4.07254997456205,0.775382957740694,0.389682148186748,0.563325111451109,"Conserved",7,7,"Conserved","Conserved"
"CG14615",-0.833861967371523,6.35552696683327,8.35065605859536,0.00946252167025951,0.999912223430608,0.441303389974667,6.35552696683327,1.18721602854928,0.289670392154391,0.604384929535663,-0.392558577396856,6.35552696683327,1.90101361321953,0.184160688083632,0.350654910471069,"Conserved",7,7,"Conserved","Conserved"
"CG14621",0.251081843591402,3.687703276166,0.611237747672729,0.444063761369289,0.999912223430608,0.0566733065724071,3.687703276166,0.0160659376989462,0.900483773947508,0.977980627459977,0.307755150163809,3.687703276166,0.962564652314764,0.339007348783238,0.514904625635353,"Conserved",7,7,"Conserved","Conserved"
"CG14629",-0.112956153089708,10.8653609442117,0.215363479787685,0.647927592371818,0.999912223430608,-0.821745913335796,10.8653609442117,5.69688156327468,0.0276769901573493,0.191094401937196,-0.934702066425503,10.8653609442117,14.695628577543,0.00113990108598078,0.00969835198153002,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG1463",-0.402209597349414,3.13985615479759,0.749502663105129,0.397554372772537,0.999912223430608,0.417060686551915,3.13985615479759,0.414237648943135,0.527605303380686,0.780678253950383,0.0148510892025004,3.13985615479759,0.00103035021164413,0.974731594277667,0.991139967404865,"Conserved",7,7,"Conserved","Conserved"
"CG14630",0.330790007984992,4.47570664442344,1.43544425274698,0.24577391837337,0.999912223430608,-0.695560397379185,4.47570664442344,3.260396743622,0.0870211495386319,0.353169981674969,-0.364770389394193,4.47570664442344,1.84496931487194,0.190457303405783,0.356332417598328,"Conserved",7,7,"Conserved","Conserved"
"CG14641",0.120500280090204,6.80060424384971,0.628609899025465,0.437763706648609,0.999912223430608,0.0821547599919516,6.80060424384971,0.146873479171516,0.705843095150434,0.885451207352804,0.202655040082155,6.80060424384971,1.7965440856034,0.196115226065362,0.362857880566392,"Conserved",7,7,"Conserved","Conserved"
