"logFC","logCPM","F","PValue","FDR","dmel_gene","species","tissue"
0.787765032696417,6.79892355498004,49.9020515206116,4.91574381806728e-06,6.21835698808271e-05,"Lnpk","*D. simulans*","Haemocytes"
-1.77524796911749,6.42616516746525,49.8703114494827,4.93350569417909e-06,6.22589534373079e-05,"CG6726","*D. simulans*","Haemocytes"
-1.42286707451543,5.04589395352345,49.7496099113276,5.00172207549042e-06,6.29691741007445e-05,"Dmtn","*D. simulans*","Haemocytes"
2.99932234006441,7.49603215344162,49.5250839387029,5.13149680530941e-06,6.44491563047788e-05,"Dab","*D. simulans*","Haemocytes"
-1.01359936484043,7.39516849605011,49.4218678439291,5.19243989219068e-06,6.50596684829117e-05,"Catsup","*D. simulans*","Haemocytes"
1.42133801855989,5.93187315941592,49.2541358296347,5.29324410672027e-06,6.61655513340034e-05,"CG14229","*D. simulans*","Haemocytes"
2.51878626790059,2.76811673024248,49.1874734508919,5.33392517692033e-06,6.65164428091128e-05,"CG10702","*D. simulans*","Haemocytes"
-0.735967513426794,6.629376203565,49.1324050822514,5.36779988169274e-06,6.67810008866255e-05,"Ndc1","*D. simulans*","Haemocytes"
-2.20377517455788,3.4975300902872,48.7102905342219,5.63575986024748e-06,6.99497253242481e-05,"meso18E","*D. simulans*","Haemocytes"
1.98166490258378,8.29629620513406,48.6745565276864,5.65913542004836e-06,7.00749749782984e-05,"disp","*D. simulans*","Haemocytes"
-3.4509734811979,3.11844213813956,48.596220528961,5.71076700917301e-06,7.05487025137883e-05,"Elk","*D. simulans*","Haemocytes"
1.37855158380941,6.32466292429364,48.556597412931,5.73708713343852e-06,7.07082584787107e-05,"CAH3","*D. simulans*","Haemocytes"
-1.53026291685679,4.07814536373573,48.4961241834073,5.77752420646181e-06,7.09275954565138e-05,"CG7530","*D. simulans*","Haemocytes"
-1.20228462073132,6.00428146955108,48.4897943790625,5.78177555380113e-06,7.09275954565138e-05,"Mccc1","*D. simulans*","Haemocytes"
4.07426225298631,9.33895655179766,49.1414811698566,5.82766625890519e-06,7.11972531999645e-05,"Ac78C","*D. simulans*","Haemocytes"
1.19904011725437,6.61321026383406,48.4172549744609,5.83075135211084e-06,7.11972531999645e-05,"Spred","*D. simulans*","Haemocytes"
1.51860969296665,8.9046483990732,48.3581184510383,5.87102813482119e-06,7.15234951759394e-05,"Spn88Eb","*D. simulans*","Haemocytes"
1.13249286110689,6.97319692654455,48.2922686367182,5.91625089141309e-06,7.19083489682121e-05,"CG11357","*D. simulans*","Haemocytes"
1.83924628388892,5.66501658612911,48.2484993122104,5.94652941230977e-06,7.21102129883541e-05,"sqz","*D. simulans*","Haemocytes"
2.90235249770705,11.2355764301875,48.0542031064305,6.08308878384263e-06,7.35970030613988e-05,"pod1","*D. simulans*","Haemocytes"
-1.56244874513267,5.52190037985756,47.9701079582971,6.14330020347557e-06,7.41553971929832e-05,"CG31051","*D. simulans*","Haemocytes"
4.27349039405045,3.26394166792003,47.8474842026415,6.23231939127081e-06,7.50581844496656e-05,"CG33263","*D. simulans*","Haemocytes"
-0.84803392635961,6.81387453460884,47.8150560760186,6.25610594315982e-06,7.51730269935491e-05,"CG9123.CG12608","*D. simulans*","Haemocytes"
-1.93601834946927,7.24562713705966,47.743516369785,6.30894836588451e-06,7.56356877955472e-05,"CG7997","*D. simulans*","Haemocytes"
-1.2566478194896,6.31005354638306,47.4758604102876,6.51121406771535e-06,7.78352671390679e-05,"l(3)02640","*D. simulans*","Haemocytes"
-3.23963893466536,3.54591293426743,47.4619435883608,6.52193138871431e-06,7.78352671390679e-05,"Tie","*D. simulans*","Haemocytes"
1.88843419329829,8.16623008505373,47.4272260256658,6.5487550912175e-06,7.79789686369578e-05,"ens","*D. simulans*","Haemocytes"
0.974882035082104,6.41758445900894,47.361728850654,6.59970308813725e-06,7.8408634661991e-05,"Vps45","*D. simulans*","Haemocytes"
1.09537670097434,6.6990622870476,47.1164680969372,6.79453796811276e-06,8.05419950152692e-05,"unc-45","*D. simulans*","Haemocytes"
1.23743879321401,6.98328473391595,46.9975636927055,6.89134994609481e-06,8.15064371427132e-05,"WASp","*D. simulans*","Haemocytes"
-2.38106721632458,10.0293596094109,46.8312950446288,7.02937434506212e-06,8.29529075396034e-05,"fat-spondin","*D. simulans*","Haemocytes"
2.5188608029194,8.24004451339028,46.8080557651154,7.04891581918463e-06,8.29978369334797e-05,"Fur1","*D. simulans*","Haemocytes"
-0.950125957622256,5.52195625479095,46.6963555793215,7.14371083550041e-06,8.38154420376302e-05,"CG15611","*D. simulans*","Haemocytes"
4.13260880940954,7.26319256647935,47.7680130087522,7.15013249610115e-06,8.38154420376302e-05,"atilla","*D. simulans*","Haemocytes"
-1.96863400793419,3.74400266973338,46.4714677339594,7.33900550562247e-06,8.58387007586664e-05,"CG31886","*D. simulans*","Haemocytes"
-4.27055757531025,3.853726533268,46.4024123828999,7.40019002405573e-06,8.63628371170221e-05,"CG1632","*D. simulans*","Haemocytes"
1.70559171289633,9.24800433976832,46.3413219528792,7.45480256384196e-06,8.68081314001464e-05,"drongo","*D. simulans*","Haemocytes"
-1.89396913337615,3.32087987369262,46.3084747536145,7.48435657041957e-06,8.69603103721657e-05,"CG7458","*D. simulans*","Haemocytes"
1.49779734027287,6.40444293792471,45.9064185658911,7.85714136500856e-06,9.10910345064179e-05,"CG8112","*D. simulans*","Haemocytes"
1.73269630838437,12.5798592113974,45.8643757783369,7.89733125916168e-06,9.12238427963513e-05,"cher","*D. simulans*","Haemocytes"
2.43354387883001,8.81537085094522,45.8582734456869,7.9031841057692e-06,9.12238427963513e-05,"Pka-R1","*D. simulans*","Haemocytes"
0.720276072588599,7.11756558941214,45.7474597161614,8.01033232590724e-06,9.22587402165081e-05,"Lis-1","*D. simulans*","Haemocytes"
0.890247400853624,8.01076628517801,45.6295010759322,8.12621286647434e-06,9.33894833783271e-05,"Mo25","*D. simulans*","Haemocytes"
6.99141352604469,2.53485506888576,66.1714649518867,8.18121829365515e-06,9.38172315196325e-05,"TotM.TotF.Dsim_GD21729","*D. simulans*","Haemocytes"
2.0424329062307,8.85143796261648,45.4542931839697,8.30187916721698e-06,9.49943874339904e-05,"Pfdn4","*D. simulans*","Haemocytes"
0.668349885545284,7.74133753862983,45.4271015442991,8.32952817354711e-06,9.51044612888766e-05,"Slh","*D. simulans*","Haemocytes"
1.40733797542598,5.83304364012458,45.1998240953838,8.56477924524e-06,9.75792883771944e-05,"mnd","*D. simulans*","Haemocytes"
2.26725320685296,8.09904093017717,45.180925355502,8.58467972164401e-06,9.75952274389487e-05,"promL","*D. simulans*","Haemocytes"
-1.17003086503014,6.79660826999117,45.108908823994,8.66099818365438e-06,9.82511084274771e-05,"CG1827","*D. simulans*","Haemocytes"
-1.42648249814623,7.65236449043721,44.7384625572258,9.06600525344131e-06,0.000102624844875328,"Fkbp59","*D. simulans*","Haemocytes"
3.61521371354541,4.78354751146607,44.6552665535824,9.15990595290017e-06,0.000103264142587438,"Mst77F.CG45764.CG45765.CG45766.CG45770.Mst77Y-4.Mst77Y-13.Mst77Y-7.Mst77Y-9","*D. simulans*","Haemocytes"
-4.90065150140218,3.20265523632794,44.6537447306675,9.16163388263909e-06,0.000103264142587438,"CG18268","*D. simulans*","Haemocytes"
1.21425342797482,7.52869663615993,44.5918774279761,9.23219576701814e-06,0.000103837596313477,"opm","*D. simulans*","Haemocytes"
-1.48075087796065,3.817545991144,44.5710906408023,9.25604274361152e-06,0.000103884309516065,"dpp","*D. simulans*","Haemocytes"
1.78688712791754,3.57808731291693,44.3308990904618,9.53675013309377e-06,0.000106807551915222,"CG31522","*D. simulans*","Haemocytes"
1.14535544487599,7.94146525740761,44.1509246837403,9.7534496296337e-06,0.000109003065246436,"olf186-M","*D. simulans*","Haemocytes"
2.13037056848013,8.73024435150767,44.1138662667172,9.79876389650492e-06,0.000109277969458908,"CG42672","*D. simulans*","Haemocytes"
-1.0415203374951,6.57184949737941,43.8626531503127,1.0112347424046e-05,0.000112537199708529,"CG8939","*D. simulans*","Haemocytes"
0.794728965626651,7.03250300731912,43.7782273248591,1.02202911275427e-05,0.000113499022521659,"vlc","*D. simulans*","Haemocytes"
-2.22783801370537,4.85035627387233,43.6008649677311,1.04513664529897e-05,0.000115821340419161,"Btk29A","*D. simulans*","Haemocytes"
2.10515537569815,8.37250609591467,43.5390742776649,1.05332646723354e-05,0.000116484216240187,"dop","*D. simulans*","Haemocytes"
1.99967825952412,6.25527316189331,43.5029959090994,1.05814216402487e-05,0.00011677196475379,"Syx13","*D. simulans*","Haemocytes"
2.91227978919046,8.45125630176501,43.4079080334906,1.07095509380186e-05,0.0001178614515705,"CG30414","*D. simulans*","Haemocytes"
2.53367564398169,8.09844175510502,43.396653098997,1.0724833507837e-05,0.0001178614515705,"CG5381","*D. simulans*","Haemocytes"
0.638915508314583,8.24949777746541,43.3129120249927,1.08393256535749e-05,0.000118872022500224,"TTLL12","*D. simulans*","Haemocytes"
-2.41500300261947,5.69026405954403,43.1205341607561,1.1107664522712e-05,0.000121562096176983,"CDase","*D. simulans*","Haemocytes"
-0.925679121813069,4.67851342831464,43.0391059555399,1.12235202013262e-05,0.000122261370549919,"Skp2","*D. simulans*","Haemocytes"
-2.27711913069544,4.16327300806467,43.0347943007456,1.12296931034923e-05,0.000122261370549919,"ZnT77C","*D. simulans*","Haemocytes"
-1.11317185627666,4.13053278864388,43.0268389014016,1.12410928372912e-05,0.000122261370549919,"CG1636","*D. simulans*","Haemocytes"
0.971095120457198,6.51943609048698,42.8810727773898,1.14523227134892e-05,0.000124302473896411,"CG15771","*D. simulans*","Haemocytes"
1.17773326236753,7.62065186631468,42.7592929477625,1.16322680305981e-05,0.000125996332364281,"MICAL-like","*D. simulans*","Haemocytes"
1.17884411193657,7.60180590710485,42.7071086555989,1.17103620028563e-05,0.000126582294190712,"CG13868","*D. simulans*","Haemocytes"
4.07183369715863,1.57272268120638,42.6904734940574,1.1735382092743e-05,0.000126593334436031,"nompB","*D. simulans*","Haemocytes"
-1.13673657312381,5.8658949032589,42.4345843166538,1.21280350633416e-05,0.000130441812474134,"CG3534","*D. simulans*","Haemocytes"
1.75941602684528,6.70333990132798,42.4259148077219,1.21415980900094e-05,0.000130441812474134,"vri.Dsim_GD23334","*D. simulans*","Haemocytes"
1.02417164267146,7.56209430891054,42.2380029542499,1.24398694878237e-05,0.000133205605821572,"iPLA2-VIA","*D. simulans*","Haemocytes"
1.58580360793867,6.6729014762665,42.232109687823,1.24493580417128e-05,0.000133205605821572,"Eaf","*D. simulans*","Haemocytes"
-1.63756520876704,6.78423487686825,42.2141561494788,1.24783153388162e-05,0.000133245168850719,"Ak3","*D. simulans*","Haemocytes"
-1.48484654008642,4.09351074552614,41.8557297162454,1.30728041201454e-05,0.000139311195421752,"spri","*D. simulans*","Haemocytes"
-0.7904380164214,5.64055473510188,41.6775587088391,1.33802932297426e-05,0.000142300497554218,"CG3430","*D. simulans*","Haemocytes"
-1.90447449930884,5.66846976188193,41.6475375544086,1.34329116928896e-05,0.000142572654285699,"CG17928","*D. simulans*","Haemocytes"
1.12903404014896,6.55328918292422,41.5774252343716,1.35567198740732e-05,0.000143426994673977,"Scamp","*D. simulans*","Haemocytes"
0.992055355797038,8.66239309523482,41.5711941630294,1.35677858468843e-05,0.000143426994673977,"CG10425","*D. simulans*","Haemocytes"
2.1227204220844,7.21262581646345,41.4895613313086,1.37137157570611e-05,0.000144508787754886,"CG5567","*D. simulans*","Haemocytes"
-3.07529828122832,7.55002733681342,41.6345058662087,1.37249104578574e-05,0.000144508787754886,"peb","*D. simulans*","Haemocytes"
1.03746351445456,8.91397334491085,41.377228301073,1.39174614541855e-05,0.000146200867115739,"Pgk","*D. simulans*","Haemocytes"
4.48066816763625,0.829592194471915,41.3528738236167,1.39620886738576e-05,0.000146200867115739,"Adgf-B","*D. simulans*","Haemocytes"
1.83313467874149,6.47953053023182,41.3492378047771,1.39687653130488e-05,0.000146200867115739,"dl","*D. simulans*","Haemocytes"
1.02123637535178,3.99909629733675,41.2379309259063,1.41749246806501e-05,0.000148064807307781,"CG1764","*D. simulans*","Haemocytes"
1.47402566256384,5.48700666360606,41.1735773412973,1.42957001918916e-05,0.000149031261881874,"Dhap-at","*D. simulans*","Haemocytes"
2.43403157671266,2.59116050251952,41.098356149696,1.44383613252402e-05,0.000150221609448998,"sing","*D. simulans*","Haemocytes"
1.68166868236649,10.2043088851912,41.0179355787631,1.45926817204089e-05,0.000151528338730624,"Trx-2","*D. simulans*","Haemocytes"
-1.09138369551422,7.19260190718996,40.9966766665192,1.46337894868804e-05,0.000151656659220617,"bam","*D. simulans*","Haemocytes"
0.780513575380554,6.66126335684452,40.8530601462989,1.49149808996712e-05,0.00015426769459954,"CG9951","*D. simulans*","Haemocytes"
0.93165074589301,8.16843599734357,40.7875558295061,1.50452759690653e-05,0.00015508423102402,"ATP6AP2","*D. simulans*","Haemocytes"
1.01887227410772,5.66701268184528,40.7838302983002,1.50527253619522e-05,0.00015508423102402,"drk","*D. simulans*","Haemocytes"
-1.58449394214369,3.61560268082749,40.6747192836826,1.5272774960495e-05,0.000157044615821854,"spn-E","*D. simulans*","Haemocytes"
-1.27360379439101,4.96828600833655,40.4309341152034,1.57778102531288e-05,0.000161922079932402,"Fancd2","*D. simulans*","Haemocytes"
2.78425812640998,5.20677906728941,40.3907720125202,1.58628256309714e-05,0.00016247845670558,"FBgn0268073","*D. simulans*","Haemocytes"
0.920856300110429,6.61698452782528,40.199517734338,1.62749072969006e-05,0.000166204667029186,"mxt","*D. simulans*","Haemocytes"
2.04339237499677,1.85707648393211,40.1927858704055,1.62896327685477e-05,0.000166204667029186,"CG14227","*D. simulans*","Haemocytes"
-3.92486256518134,3.6532905519065,40.1279115614155,1.64323219760575e-05,0.000167336869543829,"conv","*D. simulans*","Haemocytes"
-1.06835282309805,7.69427914837381,40.1089515771886,1.64742926486511e-05,0.000167441028365384,"Gale","*D. simulans*","Haemocytes"
1.14039366853637,7.68313447362077,40.033674972569,1.66421386268175e-05,0.000168821694723966,"Gga","*D. simulans*","Haemocytes"
-1.09100913254782,9.76681932893092,39.9461176822872,1.68398252166769e-05,0.000170499190053686,"CG9372","*D. simulans*","Haemocytes"
-1.71966762928931,4.76957360571322,39.3688594079838,1.82122312867352e-05,0.000184041226125533,"CG5577","*D. simulans*","Haemocytes"
1.02121638557205,6.36806729157968,39.2774559607348,1.84410321525631e-05,0.000185997026012945,"CIAPIN1","*D. simulans*","Haemocytes"
-1.10289525670529,4.9345768400163,38.9787953695715,1.92118099087645e-05,0.000193401330665521,"dgt5","*D. simulans*","Haemocytes"
-1.45343797731207,4.15942082133015,38.8567901417815,1.95371978166107e-05,0.000195972654032096,"CG11655","*D. simulans*","Haemocytes"
1.27615795652378,3.63418370043846,38.8551782531849,1.95415385821578e-05,0.000195972654032096,"CG6689","*D. simulans*","Haemocytes"
2.92935758657474,3.42674682272864,38.8399323062264,1.9582649874612e-05,0.000196012292388194,"CG32182","*D. simulans*","Haemocytes"
-1.40705994439907,7.05928468135707,38.8114375988491,1.96597516511242e-05,0.000196411344620606,"lectin-24Db","*D. simulans*","Haemocytes"
-1.61389701031919,6.351314426015,38.6599917976114,2.00753921286672e-05,0.000200184675763175,"Oatp30B","*D. simulans*","Haemocytes"
-2.66259814278523,13.2856476004019,38.6191239667708,2.01892637329978e-05,0.000200940313568988,"vkg","*D. simulans*","Haemocytes"
1.23005678663101,6.39583830409389,38.5837357301786,2.0288462584997e-05,0.000201095421080425,"Cdc7","*D. simulans*","Haemocytes"
1.38222538339879,8.16704424325592,38.5744624010917,2.03145490191806e-05,0.000201095421080425,"Arpc5","*D. simulans*","Haemocytes"
1.03948573836906,7.29640474554124,38.5728051267605,2.03192150589321e-05,0.000201095421080425,"Ubc10","*D. simulans*","Haemocytes"
-1.23041193169766,5.62410226427764,38.4669971441085,2.06196617262321e-05,0.000203686733344334,"Mccc2","*D. simulans*","Haemocytes"
1.13875464026096,7.43781879065373,38.4395371380481,2.06984614468887e-05,0.000204082960995024,"Mon1","*D. simulans*","Haemocytes"
-0.949355575034774,4.51317386662654,38.3546672092437,2.09441848805033e-05,0.000206120476202714,"CG14630","*D. simulans*","Haemocytes"
-1.84416071173525,5.35160920385739,38.22074298078,2.13387316992707e-05,0.000209612308591532,"CG46385.Dsim_GD10223","*D. simulans*","Haemocytes"
1.62617656361062,6.58982281942327,38.1697905911302,2.14910600671932e-05,0.000210716248800082,"CG31715","*D. simulans*","Haemocytes"
1.8323180113451,6.21549272450289,38.0086327491472,2.1981086227744e-05,0.000215121020132374,"Tab2","*D. simulans*","Haemocytes"
2.75435686680999,1.47646303123801,37.782043247528,2.26917718250004e-05,0.000221664993290514,"CG15909","*D. simulans*","Haemocytes"
1.05379450592568,6.92034916309071,37.7644637569015,2.27479952932335e-05,0.000221803466121639,"Naa30A","*D. simulans*","Haemocytes"
-2.55244569893655,5.66205823174113,37.7431043887764,2.28165215947282e-05,0.000222061164967142,"wdp","*D. simulans*","Haemocytes"
-2.17182779089739,11.5973312570512,37.6732099909099,2.3042411532031e-05,0.000223846631365495,"LanB1","*D. simulans*","Haemocytes"
-1.12560022470051,3.63663389757816,37.6381512779128,2.31566765560793e-05,0.000224543141237717,"Boot","*D. simulans*","Haemocytes"
-1.42097664993805,4.90532982809041,37.5099080133132,2.35801924435476e-05,0.000228230303008649,"CG13604","*D. simulans*","Haemocytes"
0.785848083752235,7.60334183310742,37.4909933192626,2.36434014849697e-05,0.000228422972222006,"Rab5","*D. simulans*","Haemocytes"
-1.28501925618334,10.413919418395,37.3406403773903,2.41527797936843e-05,0.000232917574792842,"NtR","*D. simulans*","Haemocytes"
1.70832623764841,3.84522783601959,37.2649882637289,2.44138053657166e-05,0.000235005152014882,"tsr","*D. simulans*","Haemocytes"
2.16681068852875,3.80609206364948,37.2283796836778,2.45412713625519e-05,0.00023580183321942,"CG9628","*D. simulans*","Haemocytes"
-0.877606613906939,5.68143447385099,37.1412545649532,2.4847692714322e-05,0.000238311961941907,"mre11","*D. simulans*","Haemocytes"
0.933744167140938,6.32938396239392,37.0572104637259,2.51474185285296e-05,0.000240748879742275,"FIG4","*D. simulans*","Haemocytes"
1.22652362015878,5.59792960460935,36.778040430376,2.61730196177123e-05,0.000250113547977233,"KrT95D","*D. simulans*","Haemocytes"
0.953652968784208,5.37121367473775,36.7021088074293,2.64601677613507e-05,0.000252400334432414,"bc10","*D. simulans*","Haemocytes"
1.24943428386432,5.83689828692711,36.5433265540064,2.70723173501244e-05,0.000257495302950972,"Atg18b","*D. simulans*","Haemocytes"
-0.770407915477017,6.65103645455975,36.5383090297566,2.70919228697232e-05,0.000257495302950972,"CG7556","*D. simulans*","Haemocytes"
1.6460150970033,9.05415405627495,36.4412314890166,2.74744499490688e-05,0.000260661373167874,"Chmp1","*D. simulans*","Haemocytes"
-0.897350189576013,4.39556376003912,36.3143850482719,2.79835964807427e-05,0.000265015209041145,"Cdk2","*D. simulans*","Haemocytes"
-2.67515420908314,8.50554320269235,36.2676550815052,2.81738705417366e-05,0.000266339009153514,"N","*D. simulans*","Haemocytes"
1.90965682744196,6.06470962243224,36.2356077042621,2.83052132166003e-05,0.000266968793022646,"Adgf-C","*D. simulans*","Haemocytes"
-1.67527075694845,4.95033889256671,36.2267324771354,2.83417107284705e-05,0.000266968793022646,"ci","*D. simulans*","Haemocytes"
0.717724386073679,8.41148221887433,36.1813082555391,2.85293505902343e-05,0.00026825726268001,"Serinc","*D. simulans*","Haemocytes"
1.0681101201088,6.08831734064006,36.1561420604578,2.86339175713714e-05,0.000268761414927018,"pnr","*D. simulans*","Haemocytes"
-1.60872458395968,7.34593299938226,36.0939199587868,2.88943353986902e-05,0.000270724012838527,"CG9005","*D. simulans*","Haemocytes"
1.76150020207154,7.47323448476282,35.8873491215816,2.97784628986056e-05,0.000278513106010895,"LRR","*D. simulans*","Haemocytes"
1.24350835194798,8.02265007195104,35.8668425008659,2.98679025302097e-05,0.000278855196189126,"Hmgs.Dsim_Hmgs","*D. simulans*","Haemocytes"
0.987231380496624,4.86493023756511,35.8384863395242,2.99920830631631e-05,0.000279519855403154,"CG12025","*D. simulans*","Haemocytes"
0.960793119278774,5.06242860039933,35.8051602727821,3.01387816419897e-05,0.000280172936712016,"CG7222","*D. simulans*","Haemocytes"
3.29261787937111,1.54600239917961,49.3341247177081,3.01683844649147e-05,0.000280172936712016,"FBgn0268194","*D. simulans*","Haemocytes"
1.1000842855738,5.82271204780893,35.6707097855269,3.07389898244601e-05,0.000284970424119555,"CG4287","*D. simulans*","Haemocytes"
-0.867037242802662,5.19956416867378,35.5770748753186,3.11650445805027e-05,0.000288216370741857,"DNAlig1","*D. simulans*","Haemocytes"
-1.16993390374306,6.11111742642043,35.5698064852588,3.11983976670332e-05,0.000288216370741857,"Mcm2","*D. simulans*","Haemocytes"
-2.46805513732061,2.06880252753412,35.4477286502861,3.1764715056131e-05,0.000292935090771138,"CG31805","*D. simulans*","Haemocytes"
1.10544804792617,5.00599015893992,35.2632031701349,3.26431234408276e-05,0.00030051042958179,"CG31633","*D. simulans*","Haemocytes"
-0.95391562490033,7.2219386585075,35.1486065023575,3.32025809143963e-05,0.000305128247950245,"l(1)G0193","*D. simulans*","Haemocytes"
-1.22457093934562,7.61350112961733,35.0836659806154,3.35244688371524e-05,0.000307550561940833,"fdl","*D. simulans*","Haemocytes"
0.849548513295244,5.66972835632957,34.9502929527506,3.41967770578985e-05,0.000313173609340998,"CG10068","*D. simulans*","Haemocytes"
1.53309611800675,8.33886910140389,34.9150476311132,3.43770016536046e-05,0.000314278481321949,"Arpc4","*D. simulans*","Haemocytes"
-2.78313425908962,5.05595869943928,34.9005555229692,3.44514201532804e-05,0.000314413912298536,"CG8306","*D. simulans*","Haemocytes"
2.15391425166356,5.07007963950787,34.7163926633223,3.54132970413482e-05,0.000322634096533871,"RhoGAP71E","*D. simulans*","Haemocytes"
-1.93083640595605,5.64434376073648,34.6888312781497,3.55598678255855e-05,0.000323410866862006,"Pgant9","*D. simulans*","Haemocytes"
0.959547985405292,5.13189428268343,34.6565850855385,3.57322312837294e-05,0.000324419139452104,"IPIP","*D. simulans*","Haemocytes"
-1.41556440429963,9.15811944812948,34.5253985501665,3.64433463501183e-05,0.000330306962193941,"Stat92E","*D. simulans*","Haemocytes"
-5.51570801094284,3.76695543643737,34.909119288382,3.66191053427539e-05,0.00033133067012526,"CG12206","*D. simulans*","Haemocytes"
-0.88637202453133,11.8290540589527,34.3536671912749,3.73987653077575e-05,0.000337805628421953,"ERp60","*D. simulans*","Haemocytes"
-2.57662952749284,4.48696809875797,34.3121864834495,3.76338040274747e-05,0.00033934754913663,"loh","*D. simulans*","Haemocytes"
2.98226905304535,4.78413445263292,34.2523551629948,3.7975794770813e-05,0.000341846958047848,"CG1648","*D. simulans*","Haemocytes"
-1.56880935933612,7.07684619269522,34.2234825911917,3.81420948608132e-05,0.000342759029626558,"Atox1","*D. simulans*","Haemocytes"
-3.00994811436722,2.62897066825298,34.1893762640081,3.83396113280131e-05,0.000343948043801478,"Lime","*D. simulans*","Haemocytes"
0.628542638632812,6.88804109059035,34.0728452044615,3.90233207846654e-05,0.000349487295652139,"cm","*D. simulans*","Haemocytes"
-2.44278402875542,2.59545252562503,34.0454192904823,3.91862484913934e-05,0.000350351628461187,"Rift","*D. simulans*","Haemocytes"
1.05138614681547,5.1683309879299,34.0251031258118,3.93074399329263e-05,0.000350840517167827,"Cpes","*D. simulans*","Haemocytes"
1.15382179472849,8.71423384392635,33.9934407097859,3.94971680545102e-05,0.000351938448458684,"Rel","*D. simulans*","Haemocytes"
1.38802670815998,6.43927513344931,33.880795923589,4.01806782710936e-05,0.000357425089173724,"subdued","*D. simulans*","Haemocytes"
3.46665003313875,10.3106373060709,34.1386843879728,4.10175977005238e-05,0.00036425560247519,"Treh","*D. simulans*","Haemocytes"
4.67400767002105,2.14038548474293,33.6716453037222,4.14858615194252e-05,0.000367794822714232,"CG14835","*D. simulans*","Haemocytes"
-0.782635675606815,6.74624318100178,33.6182839711195,4.18265552268545e-05,0.000370193085271237,"MFS16","*D. simulans*","Haemocytes"
-1.93691102351529,8.3075417303165,33.5759941490906,4.2098828654631e-05,0.000371978762400634,"Ama","*D. simulans*","Haemocytes"
1.55475038582135,8.17174567467335,33.526532987549,4.2419841304808e-05,0.000374188399469669,"Mmp2","*D. simulans*","Haemocytes"
1.48431890031051,5.46282703295337,33.2614445012166,4.41886286282373e-05,0.000388661433440937,"norpA","*D. simulans*","Haemocytes"
1.37138270741907,8.17132017976506,33.2586181070245,4.4207935557263e-05,0.000388661433440937,"Vps60","*D. simulans*","Haemocytes"
0.643880014251708,10.10037479413,33.2073047493475,4.45601323835523e-05,0.000391105987226686,"Gdi","*D. simulans*","Haemocytes"
-0.994148773225559,5.89146144060584,33.157561566805,4.49046099558496e-05,0.000393186229116853,"aqz","*D. simulans*","Haemocytes"
-1.9057407670628,6.245739122231,33.151582865235,4.49462172810355e-05,0.000393186229116853,"LManV.LManVI.LManI.Dsim_GD22254","*D. simulans*","Haemocytes"
-1.31439500743206,4.49529281358804,33.086735992491,4.54003395869734e-05,0.000396501310134577,"CG9171","*D. simulans*","Haemocytes"
0.677822903142423,11.5002992688986,32.9662555631778,4.62580280395052e-05,0.000403324128774198,"eIF4A","*D. simulans*","Haemocytes"
1.32243207364077,8.69040379053964,32.8494148726569,4.71074993843494e-05,0.000410052903056837,"Frl","*D. simulans*","Haemocytes"
-4.79131159283487,4.87939846138171,33.6354082484567,4.72206687430686e-05,0.000410360836276255,"fw","*D. simulans*","Haemocytes"
-2.18868589608742,11.0722398418183,32.7187393875302,4.80787050282834e-05,0.000417130212210847,"LanB2","*D. simulans*","Haemocytes"
-1.53514530856506,3.53575188530479,32.7014904465838,4.82086006892669e-05,0.00041757039184874,"qtc","*D. simulans*","Haemocytes"
-1.27812726419271,5.76417682372704,32.5576212909563,4.93077595098636e-05,0.000426390871171362,"Pgant1","*D. simulans*","Haemocytes"
-2.40574228156346,10.6342584321921,32.5166824384389,4.96257364581244e-05,0.000428438232105739,"Tig","*D. simulans*","Haemocytes"
3.69211751475363,1.90415992670189,32.428085699825,5.03219184818998e-05,0.000433738758156898,"CG13010","*D. simulans*","Haemocytes"
-2.609169219119,1.73869960424422,32.3355893522991,5.10606553480855e-05,0.00043938818427594,"GLaz","*D. simulans*","Haemocytes"
-0.944462351009152,4.79637251230084,32.261216665262,5.16636235388047e-05,0.000443852791803248,"CG4078","*D. simulans*","Haemocytes"
-1.50946867326548,4.08097522981703,32.2009971443602,5.2157800866752e-05,0.000447102824080646,"dah","*D. simulans*","Haemocytes"
-1.51725307420831,4.53829700411013,32.1945001026663,5.22114387931144e-05,0.000447102824080646,"CG31689","*D. simulans*","Haemocytes"
0.828909217329583,5.55928010595791,32.0148529961874,5.37197787044281e-05,0.000459273634790694,"Vps53","*D. simulans*","Haemocytes"
-2.72048320764555,5.25874870634219,31.9186258772196,5.47480893087166e-05,0.000467307720232169,"Tina-1","*D. simulans*","Haemocytes"
-0.716525165207519,5.22258946314117,31.7365703303856,5.61554698347061e-05,0.000478546209011429,"Acph-1","*D. simulans*","Haemocytes"
0.751730334855589,6.67269700043643,31.6177762262737,5.72334102360886e-05,0.000486945546766721,"CG7789","*D. simulans*","Haemocytes"
-2.11790805191367,3.91286873489013,31.4655977120988,5.86489371608227e-05,0.000498185416301675,"mav","*D. simulans*","Haemocytes"
0.760215119178762,7.99972763349414,31.4406912634287,5.88843933296052e-05,0.000499381309989819,"Cyp6a17.Cyp6a23","*D. simulans*","Haemocytes"
0.632417647611127,6.33323344697658,31.4057126610749,5.92168905749578e-05,0.000500180439228014,"Wdr37","*D. simulans*","Haemocytes"
