"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"CG2889",0.488894372269352,3.96076455044263,3.9391218104245,0.0619738426254776,0.161422427623406,-0.123772369082733,3.96076455044263,0.129226611382569,0.723243973931731,0.900852883704813,0.365122003186619,3.96076455044263,2.28656642309312,0.147136976174252,0.228682247884261,"Conserved",7,7,"Conserved","Conserved"
"CG2906",-0.682107889978538,3.36847541748793,13.4071876157364,0.00168396760384618,0.00890965808454225,-0.0505699591179129,3.36847541748793,0.0375856528352515,0.88806607788824,0.971599342544678,-0.732677849096451,3.36847541748793,16.1835560362654,0.000741237498842293,0.0027948733426684,"Cis only",1,1,"Cis related","Cis only"
"CG2909",-0.128533330730588,6.16406666620739,0.574710327384772,0.457797677423926,0.655505632033445,-0.477735249631404,6.16406666620739,4.02174671953576,0.0595380277326162,0.232465893788996,-0.606268580361992,6.16406666620739,13.0660262415876,0.00187276622436183,0.00611314469895338,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG2918",-0.0377307949560759,8.93985857004238,0.0503756652250469,0.824833692163508,0.917158036712163,0.378358842870007,8.93985857004238,2.53682206754032,0.127903254620363,0.380266982426255,0.340628047913931,8.93985857004238,4.11507201846904,0.0569184812619792,0.105238341625286,"Conserved",7,7,"Conserved","Conserved"
"CG2921",-0.0788147453176302,5.73792965171637,0.272589258613807,0.60770155412422,0.778253386260078,0.226520828994015,5.73792965171637,1.13687551570472,0.299824148866912,0.610645708599599,0.147706083676385,5.73792965171637,0.976305857026475,0.335667546266024,0.446006626335838,"Conserved",7,7,"Conserved","Conserved"
"CG2924",-0.231162926967701,4.19971528673312,1.29249803334571,0.269880805327464,0.470464422591936,0.208768267283309,4.19971528673312,0.534012910773151,0.473939885447165,0.760581957935441,-0.0223946596843917,4.19971528673312,0.0124489024356218,0.912344038423883,0.937035592423283,"Conserved",7,7,"Conserved","Conserved"
"CG2926",-0.162655760224377,7.6572673246054,0.169072321826302,0.685647256962186,0.829942892272463,0.198764845684269,7.6572673246054,0.126721556863719,0.725870628238488,0.902915757415512,0.0361090854598919,7.6572673246054,0.00839527346618899,0.927977275531801,0.948658939618265,"Conserved",7,7,"Conserved","Conserved"
"CG2938",0.172834465303445,5.31627561603589,0.702367310936044,0.412524682819618,0.612804196528721,-0.0272683176334131,5.31627561603589,0.00882946205474055,0.926131637573584,0.986738919046789,0.145566147670032,5.31627561603589,0.508406103619609,0.484592381664375,0.590898015090056,"Conserved",7,7,"Conserved","Conserved"
"CG2972",0.217227062056258,6.90361980977327,2.0078384074943,0.172857397288955,0.347024466060861,0.849465604439073,6.90361980977327,15.3651071454699,0.000936820492124314,0.011308302279075,1.06669266649533,6.90361980977327,47.7639081230885,1.45680906385864e-06,1.36494987777163e-05,"Trans only",2,2,"Trans related","Trans only"
"CG2990",-0.645122971492105,2.69167403578415,1.74681484792769,0.202146068444327,0.388317738908894,0.181307387722804,2.69167403578415,0.0727762729684884,0.790277327677329,0.932597964988347,-0.463815583769301,2.69167403578415,0.979184698308701,0.334973724162407,0.445421324667683,"Conserved",7,7,"Conserved","Conserved"
