"dmel_gene","tissue","treatment","logFC.hyb_sim","logCPM.hyb_sim","F.hyb_sim","PValue.hyb_sim","FDR.hyb_sim","logFC.hyb_sec","logCPM.hyb_sec","F.hyb_sec","PValue.hyb_sec","FDR.hyb_sec"
"CG14130","Haemocytes","Response",-0.180173135494598,4.89058951150304,0.203614593488191,0.658561037095867,0.866527680389299,-0.085941889307142,4.89058951150304,0.0469600996434164,0.831489657409744,0.958812683853864
"CG14130","Haemocytes","Wasp",0.177866001245292,4.89058951150304,0.397091550994706,0.538497978912607,0.793312434652707,-0.711926437331884,4.89058951150304,6.39513015107072,0.0237359862667845,0.0716289059252222
"CG14135","Haemocytes","Control",0.144374347537793,3.12825504114691,0.229619296016283,0.63902445475481,0.75225485356653,0.407106563314262,3.12825504114691,1.81585905967361,0.198692896423578,0.37832564668107
"CG14135","Haemocytes","Response",-0.830789224917559,3.12825504114691,3.79287098791075,0.0713042196086121,0.267898688344322,0.0848743680012536,3.12825504114691,0.0394678198195883,0.845311112615639,0.962105534654357
"CG14135","Haemocytes","Wasp",-0.686414877379765,3.12825504114691,5.15527110181874,0.0390674472080338,0.183923543382925,0.491980931315515,3.12825504114691,2.60637827326674,0.128195685124303,0.236039343235137
"CG1416","Haemocytes","Control",-0.5389426696723,7.47070914910496,14.4243161219458,0.00188013027823527,0.00909045574490471,0.348875770948302,7.47070914910496,6.04893208168071,0.027168613812347,0.0986334740950656
"CG1416","Haemocytes","Response",0.22402512128095,7.47070914910496,1.25175372115818,0.281591850570922,0.60702779393609,-0.255198865147665,7.47070914910496,1.62186671801687,0.2230686366482,0.868568266367316
"CG1416","Haemocytes","Wasp",-0.31491754839135,7.47070914910496,4.93458815440073,0.0428847349210566,0.19478230813564,0.093676905800637,7.47070914910496,0.43719009906797,0.518954584112258,0.635294832024173
"CG1418","Haemocytes","Control",0.0612433581253773,5.45718996518324,0.109844768362972,0.745110112291252,0.830611970062628,-0.484752937047995,5.45718996518324,6.90997530761191,0.0195193585318513,0.0807565617690319
"CG1418","Haemocytes","Response",0.155811103065603,5.45718996518324,0.356794791284815,0.55959711968643,0.817383850851716,0.373661230131516,5.45718996518324,2.06646874562055,0.17201121549058,0.868568266367316
"CG1418","Haemocytes","Wasp",0.217054461190981,5.45718996518324,1.38970957622658,0.25762645532169,0.556047279796201,-0.111091706916479,5.45718996518324,0.36643894783423,0.554402535614569,0.665863701130886
"CG14182","Haemocytes","Control",0.204641344511963,4.44144609681535,1.17839255886654,0.295578484676669,0.44194345427138,0.135044229292682,4.44144609681535,0.514754868285414,0.484600714810358,0.667956302750101
"CG14182","Haemocytes","Response",-0.078730728795176,4.44144609681535,0.0876858340346077,0.771380952739751,0.919348062743377,0.398797260730029,4.44144609681535,2.24624332928859,0.15560724923903,0.868568266367316
"CG14182","Haemocytes","Wasp",0.125910615716787,4.44144609681535,0.449689895142464,0.513128032111883,0.779261873235499,0.533841490022711,4.44144609681535,8.02763230893689,0.0130206331586037,0.0473681654562996
"CG14184","Haemocytes","Control",1.64488693084575,4.18333064100454,39.3543547029194,1.82483224069564e-05,0.000241252883951616,-0.33082246128018,4.18333064100454,1.73200283686027,0.208785803194185,0.390686453298803
"CG14184","Haemocytes","Response",-0.833509888351467,4.18333064100454,5.29511744179421,0.0368542441467288,0.170831404107201,0.450253288213481,4.18333064100454,1.59707825578122,0.226456626174009,0.868568266367316
"CG14184","Haemocytes","Wasp",0.811377042494284,4.18333064100454,10.0310720822586,0.00667560619454383,0.0613481231293009,0.119430826933301,4.18333064100454,0.223704014689339,0.643343751653468,0.741292767577991
"CG14194","Haemocytes","Control",0.228849814202093,5.4861704376056,2.26850813187652,0.153714025476521,0.274118148880543,0.0304774690870176,5.4861704376056,0.040435830020113,0.843452430313266,0.916056040565681
"CG14194","Haemocytes","Response",-0.259685269757417,5.4861704376056,1.46220143791528,0.246120972907733,0.568404161381517,0.00226848358027379,5.4861704376056,0.000111924815483966,0.991704610450491,0.999876030314285
"CG14194","Haemocytes","Wasp",-0.0308354555553245,5.4861704376056,0.0412636643702303,0.841881228911596,0.940516451844388,0.0327459526672914,5.4861704376056,0.0466393488654051,0.832056609378735,0.887403682667374
"CG14196","Haemocytes","Control",-2.82506512443824,3.85406921099332,2.91503091268213,0.110520998993363,0.214653265717963,-2.97703174876567,3.85406921099332,3.20235095401042,0.0958632594931707,0.231750088829732
"CG14196","Haemocytes","Response",2.18109735658454,3.85406921099332,0.954438641643573,0.345686815128457,0.662159548555506,1.2626410767349,3.85406921099332,0.327566705271519,0.576454592282149,0.894509204559873
"CG14196","Haemocytes","Wasp",-0.643967767853703,3.85406921099332,0.169820937461627,0.686706326094343,0.878790846712193,-1.71439067203078,3.85406921099332,1.18413372183923,0.295464449885345,0.42169236286396
"CG14200","Haemocytes","Control",-0.369191629057353,5.32319547755724,1.54107861726692,0.234361311781489,0.375875925706098,-0.208707102467419,5.32319547755724,0.493010676535495,0.493816565561051,0.676768610894919
"CG14200","Haemocytes","Response",0.406116254156609,5.32319547755724,0.925690577000293,0.351914030340436,0.667990827652321,-0.699018331432366,5.32319547755724,2.75752078930809,0.118477105706548,0.868568266367316
"CG14200","Haemocytes","Wasp",0.0369246250992556,5.32319547755724,0.0151853367593455,0.903634763706756,0.965838771400638,-0.907725433899786,5.32319547755724,9.17251230769757,0.00881549525414761,0.0364148296520193
"CG14210","Haemocytes","Control",-0.197918412436907,5.56125889974409,0.529403984429783,0.478558469974342,0.620092343187093,0.259901908503829,5.56125889974409,0.908796721370746,0.356212611746406,0.550709708957295
"CG14210","Haemocytes","Response",0.165620239891619,5.56125889974409,0.184789336492636,0.673672538399384,0.874668608401891,0.684005018956171,5.56125889974409,3.12368884894692,0.098405917929642,0.868568266367316
"CG14210","Haemocytes","Wasp",-0.0322981725452884,5.56125889974409,0.0140072751818469,0.907428782937233,0.967202834914913,0.94390692746,5.56125889974409,11.6559582587889,0.0040628376439969,0.021735769342884
"CG14227","Haemocytes","Control",1.40275982298731,1.85707648393211,19.3426632115916,0.000573427228382085,0.00356018962460597,1.31159061031166,1.85707648393211,17.2113772032714,0.000935963448258466,0.0114023260728947
"CG14227","Haemocytes","Response",-1.62437082527737,1.85707648393211,13.8491240615594,0.00219125514761905,0.0219750397408564,-0.21630606299985,1.85707648393211,0.250754482080805,0.62665322178135,0.904150677905514
"CG14227","Haemocytes","Wasp",-0.221611002290057,1.85707648393211,0.546457404185308,0.471685296128476,0.751249981001724,1.09528454731181,1.85707648393211,12.6448495871941,0.00305437916699347,0.0176085793507001
"CG14229","Haemocytes","Control",1.41732572727376,5.93187315941592,49.1231113454783,5.37354097479303e-06,8.94177559685591e-05,0.429017832984347,5.93187315941592,4.71417787716198,0.047141271884253,0.143574023781429
"CG14229","Haemocytes","Response",-1.12573748554984,5.93187315941592,16.094872857057,0.00122740149082983,0.0142611076302365,0.196564766066818,5.93187315941592,0.496890166626806,0.492150008122309,0.891111036787462
"CG14229","Haemocytes","Wasp",0.291588241723925,5.93187315941592,2.1877570705017,0.160720554755374,0.436111587620677,0.625582599051165,5.93187315941592,10.0081756835804,0.00672429024655545,0.0300598568225254
"CG14230","Haemocytes","Control",-0.0700256789761584,6.20266655635805,0.160374703478739,0.694708669109459,0.792857687051579,-0.13728562076086,6.20266655635805,0.61685440362488,0.444989681418728,0.632871547447773
"CG14230","Haemocytes","Response",0.240319831331728,6.20266655635805,0.940368046297496,0.348240401121717,0.664049326234647,-0.00224234917331677,6.20266655635805,8.26021194578094e-05,0.9928735792915,0.999876030314285
"CG14230","Haemocytes","Wasp",0.170294152355569,6.20266655635805,0.940197381903267,0.348282796384636,0.651948811543276,-0.139527969934176,6.20266655635805,0.634129560189803,0.438817054799765,0.562080633982946
"CG14231","Haemocytes","Control",0.43164236139637,5.73806413288432,5.91754804568863,0.0286201409166067,0.0778202285232476,0.316271058316922,5.73806413288432,3.18793059438493,0.0953223330503376,0.230653810477308
"CG14231","Haemocytes","Response",-0.495318698956139,5.73806413288432,3.90310515169607,0.0677456160919882,0.259191542366797,0.054355182994366,5.73806413288432,0.0470900208465363,0.831260590251388,0.958812683853864
"CG14231","Haemocytes","Wasp",-0.0636763375597683,5.73806413288432,0.129080200738125,0.724617857324978,0.897513321415442,0.370626241311288,5.73806413288432,4.35465589316691,0.0552001746860854,0.129528879657073
"CG14245","Haemocytes","Control",-4.20229600363209,2.67186399206462,1.24514438781551,0.287119733113243,0.43285412751425,-10.2832761557147,2.67186399206462,11.3017288538357,0.00593137909295572,0.0375902628512192
"CG14245","Haemocytes","Response",2.88212825736023,2.67186399206462,0.550570197498011,0.47287824956213,0.762823475975607,5.99280496227602,2.67186399206462,2.31989670692905,0.154580416931646,0.868568266367316
"CG14245","Haemocytes","Wasp",-1.32016774627186,2.67186399206462,0.408858529538342,0.535003822188378,0.792027091597489,-4.29047119343871,2.67186399206462,4.39340558578448,0.0587895076033595,0.135244070042617
"CG14252","Haemocytes","Control",-0.121405298675433,2.97471495876619,0.231278461782104,0.637825360867326,0.75101088807481,-0.356240919804479,2.97471495876619,2.00089136932782,0.178531205713384,0.351531209458044
"CG14252","Haemocytes","Response",0.709717020136468,2.97471495876619,3.89368310413622,0.0680414061674233,0.260085809806636,0.393327479093256,2.97471495876619,1.21480784013138,0.28851971622357,0.868568266367316
"CG14252","Haemocytes","Wasp",0.588311721461035,2.97471495876619,5.26181294796537,0.0373677188604973,0.178869979118987,0.0370865592887774,2.97471495876619,0.0215083774154411,0.885442350939143,0.923756791552028
"CG14258","Haemocytes","Control",-6.30299827008665,4.64115761770522,15.2251405124605,0.00168556081185602,0.00831743057300328,-1.93538372335562,4.64115761770522,1.74853597568105,0.207914772705057,0.389332774589697
"CG14258","Haemocytes","Response",14.1570782682566,4.64115761770522,29.6178325876624,9.68370276300608e-05,0.00261956574742857,3.95622289001153,4.64115761770522,4.04701765891074,0.0645411132032302,0.868568266367316
"CG14258","Haemocytes","Wasp",7.85407999816993,4.64115761770522,14.4282566288382,0.00206022482730748,0.0264420583066836,2.02083916665591,4.64115761770522,2.35683372490923,0.147715309760302,0.260950522098322
"CG14270","Haemocytes","Control",0.308339965624779,6.64095976288594,2.68015172475422,0.123335046396101,0.23277007861876,0.332888400949404,6.64095976288594,3.12334164643027,0.098422907318218,0.235976047428728
"CG14270","Haemocytes","Response",-0.656517147340718,6.64095976288594,6.0831534483916,0.0268047181941113,0.137010550846838,0.495952605905106,6.64095976288594,3.46619225213713,0.0832355379883897,0.868568266367316
"CG14270","Haemocytes","Wasp",-0.348177181715938,6.64095976288594,3.42633960292399,0.0848487938770578,0.303086022899212,0.82884100685451,6.64095976288594,19.1162952341972,0.000603092939135632,0.00535574958575834
"CG14274","Haemocytes","Control",3.72973601970833,1.24573661764597,24.1385873040161,0.000212745949612725,0.0016926619671299,-0.0242849487880148,1.24573661764597,0.00187681345919665,0.966041576136468,0.983758554849396
"CG14274","Haemocytes","Response",-2.81500615663517,1.24573661764597,8.9910110219451,0.00936347226197718,0.0655940453943288,0.204494703993423,1.24573661764597,0.0689154667395319,0.79665263488927,0.947136683039353
"CG14274","Haemocytes","Wasp",0.914729863073166,1.24573661764597,2.74000970724967,0.119555878571642,0.367730180446305,0.180209755205409,1.24573661764597,0.112798153854554,0.741839448811863,0.820722125101212
"CG14292","Haemocytes","Control",-5.88433960441513,6.5815090204478,4.45294560696659,0.0539209417529899,0.126012642432662,-10.9381988417621,6.5815090204478,14.2723251260789,0.00214431579077428,0.0194121307558024
"CG14292","Haemocytes","Response",8.57140010059429,6.5815090204478,4.97558082895958,0.0431440972881294,0.191811183530889,5.04480747504187,6.5815090204478,2.15004607808937,0.165351891817621,0.868568266367316
"CG14292","Haemocytes","Wasp",2.68706049617916,6.5815090204478,1.05044481865386,0.323327768888448,0.628428143289079,-5.89339136672018,6.5815090204478,7.49265153095421,0.0164102620161768,0.0556714904361005
"CG14304","Haemocytes","Control",-7.72618188613016,2.56925992607524,14.0184361906931,0.00286840034797857,0.0125358838737257,-2.76734305959643,2.56925992607524,1.79049483288805,0.206018686053637,0.386743262965457
"CG14304","Haemocytes","Response",11.2666560893608,2.56925992607524,7.09055731723601,0.0209020049876542,0.116551877706,-1.26535901617449,2.56925992607524,0.142923841294679,0.712087691614619,0.927258287729166
"CG14304","Haemocytes","Wasp",3.54047420323061,2.56925992607524,0.958600814996427,0.347138488272716,0.651634245395762,-4.03270207577092,2.56925992607524,4.45418751175836,0.0568048632705407,0.13223550474497
"CG14322","Haemocytes","Control",-0.115211867834114,4.63726518036735,0.189770679097021,0.669587041930765,0.773559274241083,-0.080076310485111,4.63726518036735,0.0918311757835921,0.766209388227984,0.871067785108322
"CG14322","Haemocytes","Response",-0.0589554804399987,4.63726518036735,0.0248074299768707,0.877041993330575,0.96583578471667,-0.183633389460506,4.63726518036735,0.241336057490235,0.630668941662515,0.904890992779831
"CG14322","Haemocytes","Wasp",-0.174167348274113,4.63726518036735,0.431884216991629,0.521464531629066,0.783395132558226,-0.263709699945617,4.63726518036735,0.993868561445318,0.335308571321293,0.46145387782933
"CG1434","Haemocytes","Control",0.467150423402809,5.70484080584272,22.8274949942487,0.00027522922729126,0.00206519797149559,-0.192837562438423,5.70484080584272,3.93478046831798,0.0667623475754673,0.182756296554536
"CG1434","Haemocytes","Response",0.0203825647752261,5.70484080584272,0.0217888265124497,0.884703649318404,0.96583578471667,0.0428502682135527,5.70484080584272,0.0971182812214716,0.759796026863139,0.940784373322202
"CG1434","Haemocytes","Wasp",0.487532988178035,5.70484080584272,24.7793487151754,0.000188214745181083,0.00447221973346942,-0.14998729422487,5.70484080584272,2.37687771682672,0.144896847033447,0.257263839818725
"CG14341","Haemocytes","Control",-0.517003630077492,3.53243486946628,3.6532493971524,0.0761358834254239,0.161681475470657,0.510393952123763,3.53243486946628,3.49170731199334,0.0822219302407284,0.209122797502335
"CG14341","Haemocytes","Response",0.175369834967825,3.53243486946628,0.21104773336884,0.652827809140804,0.862508989745086,0.194548829353279,3.53243486946628,0.254764944164235,0.621399658116454,0.90225246258307
"CG14341","Haemocytes","Wasp",-0.341633795109667,3.53243486946628,1.59652222458528,0.226533388196365,0.520462996412711,0.704942781477042,3.53243486946628,6.65251900661668,0.0215084817634177,0.0667596818113091
"CG14346","Haemocytes","Control",-1.82900520880577,2.04334541926289,3.30277680242023,0.0934847224869846,0.189065216745511,0.889982551314901,2.04334541926289,0.735305559694799,0.407496368416366,0.599446362276386
"CG14346","Haemocytes","Response",-0.734619077684015,2.04334541926289,0.272205287761545,0.611082667765859,0.845608885746303,5.40351039646238,2.04334541926289,5.94292277338243,0.030761503523548,0.868568266367316
"CG14346","Haemocytes","Wasp",-2.56362428648978,2.04334541926289,5.90293059193486,0.0312315220127496,0.160259025892271,6.29349294777729,2.04334541926289,11.2911194962456,0.00546247670975132,0.0264504048919235
"CG1440","Haemocytes","Control",0.143859367785649,6.83532894940776,0.747466760079627,0.401497019339946,0.546977473403465,-0.106515321928406,6.83532894940776,0.410485749404629,0.531818893847044,0.707348629612495
"CG1440","Haemocytes","Response",-0.167744509740684,6.83532894940776,0.507789970510887,0.487519853371987,0.771186442950603,-0.0745044473888157,6.83532894940776,0.100367628644715,0.755949629543347,0.939372036711698
"CG1440","Haemocytes","Wasp",-0.0238851419550356,6.83532894940776,0.0205741013037918,0.88793944694809,0.960008317821516,-0.181019769317222,6.83532894940776,1.18332894948763,0.294607801022592,0.420925284505463
"CG14407","Haemocytes","Control",0.325640477050676,5.21491749397108,1.85527415848174,0.194164619443027,0.327164761378491,0.299807646651999,5.21491749397108,1.57588683215128,0.229406336538098,0.415848256095694
"CG14407","Haemocytes","Response",-0.598712939698436,5.21491749397108,3.1425687883581,0.097487379035538,0.334795523706031,0.424719175076281,5.21491749397108,1.57716714307013,0.229226707073033,0.868568266367316
"CG14407","Haemocytes","Wasp",-0.273072462647761,5.21491749397108,1.31028436192184,0.271071878463791,0.57036148505281,0.72452682172828,5.21491749397108,9.06774318955944,0.00912715485783169,0.037322280523304
"CG14408","Haemocytes","Control",0.150996716675807,4.29338428908555,0.796941534238093,0.386731040010409,0.532777810408698,-0.0722563692649346,4.29338428908555,0.183562331378499,0.674688964194621,0.812394418139775
"CG14408","Haemocytes","Response",-0.113025754847992,4.29338428908555,0.222509877054187,0.644224246869242,0.859360905207333,-0.432983844894059,4.29338428908555,3.29165962263902,0.0905850241646368,0.868568266367316
"CG14408","Haemocytes","Wasp",0.0379709618278149,4.29338428908555,0.0500518759313973,0.826125864168046,0.933662107116009,-0.505240214158993,4.29338428908555,8.92761527657895,0.00956404380455798,0.0385705895023267
"CG14411","Haemocytes","Control",0.284649774154567,7.33852986400887,3.26770573634814,0.0916533955525948,0.186596550189092,0.310993451010125,7.33852986400887,3.90024243203954,0.0678353248761973,0.184329016041952
"CG14411","Haemocytes","Response",-0.529125157189444,7.33852986400887,5.6517789124411,0.0318417820510577,0.154949631290894,-0.409849227243578,7.33852986400887,3.39371399556783,0.0861974187393463,0.868568266367316
"CG14411","Haemocytes","Wasp",-0.244475383034877,7.33852986400887,2.41567181739026,0.141893332844661,0.40912373161227,-0.0988557762334531,7.33852986400887,0.395486189368642,0.539309162598457,0.653238997177235
"CG14431","Haemocytes","Control",-1.73047017819228,1.18459132766702,11.2361203479892,0.00460308581157079,0.0181203564597283,-0.627731432256425,1.18459132766702,1.44807111597947,0.248309336490572,0.436319703526905
"CG14431","Haemocytes","Response",0.416555044308237,1.18459132766702,0.328849056361891,0.575212648354036,0.823355803299979,-0.0383380492437764,1.18459132766702,0.00261520751530728,0.959919521148609,0.997190904049279
"CG14431","Haemocytes","Wasp",-1.31391513388404,1.18459132766702,6.40178309057772,0.0236751356122615,0.135893732703677,-0.666069481500201,1.18459132766702,1.63307575794411,0.221558273358126,0.347958844800294
"CG14434","Haemocytes","Control",0.729632791481784,6.2218028483798,6.67879232198605,0.0212950637221946,0.0621302329284162,-0.0284970043500366,6.2218028483798,0.0103488449594686,0.920378986345222,0.960815189584612
"CG14434","Haemocytes","Response",-0.0579183064353161,6.2218028483798,0.0211672396097875,0.886347579336015,0.966037698395714,0.485430800755654,6.2218028483798,1.49461487210056,0.241196529398337,0.868568266367316
"CG14434","Haemocytes","Wasp",0.671714485046468,6.2218028483798,5.63731125730862,0.0320289588915608,0.162189659770214,0.456933796405618,6.2218028483798,2.63170077842139,0.126501306763986,0.23381022886476
"CG14440","Haemocytes","Control",0.441806431741587,3.67484396763703,2.72549631602827,0.120459063495936,0.22889825646292,0.0236547404649287,3.67484396763703,0.00792447194461296,0.930296542776429,0.966174829840679
"CG14440","Haemocytes","Response",-0.52180185036321,3.67484396763703,1.90335102886913,0.188817689083937,0.490405371697572,-0.20490475243266,3.67484396763703,0.296346991374414,0.594537916587046,0.898479361604301
"CG14440","Haemocytes","Wasp",-0.0799954186216235,3.67484396763703,0.0894795139505384,0.76912714724898,0.912649818440085,-0.181250011967732,3.67484396763703,0.462108761161185,0.507455634709532,0.625427213339435
"CG14442","Haemocytes","Control",-0.213160417725481,5.36193990972845,1.24269152973524,0.283269950242876,0.427906353817633,-0.292971111497413,5.36193990972845,2.35059769861438,0.146976222255514,0.309995830626884
"CG14442","Haemocytes","Response",0.139620645873629,5.36193990972845,0.265367293807138,0.614297773128072,0.846398234637602,-0.147584568437484,5.36193990972845,0.298017479054496,0.593511410592484,0.898479361604301
"CG14442","Haemocytes","Wasp",-0.0735397718518516,5.36193990972845,0.146524530866305,0.70748761174946,0.888497469883317,-0.440555679934897,5.36193990972845,5.2789125698131,0.0371030465284334,0.098202995703706
"CG14443","Haemocytes","Control",-1.88289479281109,1.57293189144017,6.23236924163282,0.0252828226680305,0.0708050535303552,-1.43701760831083,1.57293189144017,3.67921803356914,0.0752084045525424,0.197670320884236
"CG14443","Haemocytes","Response",0.952077876245525,1.57293189144017,0.783907043859101,0.390539975411586,0.701668382253445,0.46674003942669,1.57293189144017,0.189492574138608,0.669813426782579,0.914406269740711
"CG14443","Haemocytes","Wasp",-0.930816916565565,1.57293189144017,1.45315799394299,0.247518575369833,0.545160954102659,-0.970277568884138,1.57293189144017,1.60554340399375,0.225292157764563,0.351498412365592
"CG14450","Haemocytes","Control",-0.190612509600076,3.81480370227986,0.859708107406547,0.369148975857647,0.516240945824255,0.407957140065995,3.81480370227986,3.88607860659273,0.0682812556569883,0.184994156954604
"CG14450","Haemocytes","Response",-0.327638966614934,3.81480370227986,1.27476550688331,0.277390932405427,0.603374487882732,0.334393788928601,3.81480370227986,1.30978979548458,0.271158522915983,0.868568266367316
"CG14450","Haemocytes","Wasp",-0.51825147621501,3.81480370227986,6.38559076700638,0.0238235548109807,0.136005683580004,0.742350928994596,3.81480370227986,12.8275152650302,0.00290129203041491,0.0170426675505998
"CG14478","Haemocytes","Control",0.166720107814287,5.22644413120601,0.160848253561583,0.694283334076491,0.79254373236388,-0.134198504205962,5.22644413120601,0.104914476960395,0.750681277916263,0.86270816602772
"CG14478","Haemocytes","Response",-0.237841046902572,5.22644413120601,0.163901742473406,0.691558183514762,0.884437918820437,-0.341373140371522,5.22644413120601,0.3397742097061,0.56900451804148,0.893509310317971
"CG14478","Haemocytes","Wasp",-0.0711209390882852,5.22644413120601,0.0293478132267868,0.866369986971437,0.950915872092038,-0.475571644577484,5.22644413120601,1.3159657993918,0.270079204781437,0.397175301149172
"CG14480","Haemocytes","Control",-0.00431168079988227,5.81046531728445,0.000375743651802587,0.984801560733978,0.991568664415295,0.338406571773591,5.81046531728445,2.30357757599188,0.150789667074116,0.315891776733902
"CG14480","Haemocytes","Response",-0.232144648111791,5.81046531728445,0.543764920607929,0.472759267127207,0.762823475975607,0.227787083009599,5.81046531728445,0.521534571072845,0.481788101749393,0.888612670184632
"CG14480","Haemocytes","Wasp",-0.236456328911673,5.81046531728445,1.12608596520541,0.3061409052269,0.607788210414716,0.56619365478319,5.81046531728445,6.38981242267494,0.0237847551408722,0.0716940476389148
"CG14483","Haemocytes","Control",0.166511203940416,6.60738842037123,0.343978847423365,0.566651255585646,0.694490096007036,0.310496262724871,6.60738842037123,1.19426056502619,0.292473782447242,0.484547488193844
"CG14483","Haemocytes","Response",-0.30533227283926,6.60738842037123,0.578361441316094,0.459265964160845,0.755418759260511,0.588258627518412,6.60738842037123,2.13884379681539,0.165158791043492,0.868568266367316
"CG14483","Haemocytes","Wasp",-0.138821068898844,6.60738842037123,0.239127502747416,0.63222422140467,0.851412501381066,0.898754890243282,6.60738842037123,9.82792875152311,0.00712213289909101,0.0313338207195205
"CG14544","Haemocytes","Control",-0.419854210178899,4.43788693784527,5.63541533347808,0.0320535825848054,0.084753207085137,1.17620450336663,4.43788693784527,42.297749211348,1.23441380833133e-05,0.000425590381630572
"CG14544","Haemocytes","Response",0.126443412613456,4.43788693784527,0.25438894101345,0.621654940372166,0.850422668688583,0.0468308803696543,4.43788693784527,0.0346155857900144,0.855007172443007,0.966289766181128
"CG14544","Haemocytes","Wasp",-0.293410797565443,4.43788693784527,2.72086777768216,0.120748851153545,0.369230807213124,1.22303538373629,4.43788693784527,45.0371546406081,8.73780881069112e-06,0.0002574968797564
"CG14567","Haemocytes","Control",-1.40078036830032,2.27950153817991,0.987325924811651,0.337156223170512,0.483550591958796,-2.9951884655485,2.27950153817991,4.30964756208589,0.0566756225430172,0.163457577317887
"CG14567","Haemocytes","Response",0.857140263344348,2.27950153817991,0.1671863203313,0.688771963774589,0.884222951791424,-0.448591838843508,2.27950153817991,0.0525943831171298,0.821904557732883,0.956229938694521
"CG14567","Haemocytes","Wasp",-0.543640104955973,2.27950153817991,0.126391009026523,0.727469982892503,0.89911062787206,-3.44378030439201,2.27950153817991,5.22908182729129,0.0381936337383833,0.100384363711994
"CG14572","Haemocytes","Control",-4.31722518430401,3.74735965720758,11.1260468407363,0.00503678096064638,0.0195504191077334,-5.72155379405847,3.74735965720758,18.1832723736714,0.000824768408863638,0.0106113496506236
"CG14572","Haemocytes","Response",3.10570488268175,3.74735965720758,3.18171731179122,0.0966376769398807,0.332310134196787,1.18028883166006,3.74735965720758,0.498524254664681,0.491989970008729,0.891111036787462
"CG14572","Haemocytes","Wasp",-1.21152030162226,3.74735965720758,1.01805528531869,0.330481026065784,0.635411696847698,-4.54126496239841,3.74735965720758,13.2761400886144,0.00274847635069835,0.0161991203909875
"CG14606","Haemocytes","Control",-6.08474278587451,1.42547579819938,4.81220520678314,0.0482339477128692,0.115209418301795,-8.70497070084998,1.42547579819938,11.1266939003093,0.00577662910277734,0.0368460925237612
"CG14606","Haemocytes","Response",5.94327182131799,1.42547579819938,1.3010627789694,0.275814151274985,0.60177928134419,2.42658873090605,1.42547579819938,0.441394213203976,0.518752440817694,0.892911644437894
"CG14606","Haemocytes","Wasp",-0.141470964556523,1.42547579819938,0.00182863611276774,0.966579465538334,0.987051193143668,-6.27838196994393,1.42547579819938,7.60976525951637,0.0170327223083824,0.057118633297341
"CG1461","Haemocytes","Control",-3.66604209046315,2.95757306561646,10.2599775554056,0.00633501778403434,0.0235830760838258,-1.20366406987919,2.95757306561646,1.24472419400863,0.283225375920392,0.473688604305665
"CG1461","Haemocytes","Response",5.37985946530334,2.95757306561646,10.1623738940105,0.00653093727140295,0.0497842400385124,0.101179452781436,2.95757306561646,0.00421951679552098,0.949120028704913,0.994042782177565
"CG1461","Haemocytes","Wasp",1.71381737484019,2.95757306561646,1.82206095230887,0.198351471366996,0.485524943797909,-1.10248461709775,2.95757306561646,1.00216099604364,0.333667562802214,0.459453773466022
"CG14613","Haemocytes","Control",0.341177661639926,3.99589740185133,6.63273057715157,0.0216708619609868,0.0629481260155316,-0.0314882833691362,3.99589740185133,0.0570797432706539,0.81454992273029,0.898901849874953
"CG14613","Haemocytes","Response",0.24817547804714,3.99589740185133,1.75234138481366,0.20627851430816,0.515207937014935,0.393464930126547,3.99589740185133,4.44184961248927,0.0531056244318793,0.868568266367316
"CG14613","Haemocytes","Wasp",0.589353139687066,3.99589740185133,19.5902503569917,0.00054287265907319,0.0102273331307539,0.361976646757411,3.99589740185133,7.48638137552336,0.0157904341948298,0.0541210512374253
"CG14615","Haemocytes","Control",-0.377317055089204,6.35351653511288,3.85546450762337,0.0692570514222093,0.151338420154165,-0.133903972460635,6.35351653511288,0.486214412014857,0.496760118079678,0.678862596598524
"CG14615","Haemocytes","Response",0.452358832195914,6.35351653511288,2.77185444951086,0.117602894254754,0.377006075584233,0.0361501489191676,6.35351653511288,0.0177380498786071,0.895896802777382,0.976058734023644
"CG14615","Haemocytes","Wasp",0.07504177710671,6.35351653511288,0.152488401155147,0.701902555778154,0.886434580963131,-0.0977538235414671,6.35351653511288,0.259469865905401,0.618225335645568,0.719898155746219
"CG14621","Haemocytes","Control",-0.0959275346120831,3.65525133395196,0.282122743232996,0.603435718391672,0.723207090244226,-0.21089666025923,3.65525133395196,1.36925097222945,0.261002713041296,0.451702529951719
"CG14621","Haemocytes","Response",0.150362631279105,3.65525133395196,0.347854455453081,0.564499397460694,0.820085512233197,0.429108614040689,3.65525133395196,2.84016724695537,0.11354276287532,0.868568266367316
"CG14621","Haemocytes","Wasp",0.0544350966670221,3.65525133395196,0.0915010420642251,0.766616500211249,0.912210058136565,0.218211953781459,3.65525133395196,1.47196434357721,0.244623873405528,0.371443025410951
"CG14629","Haemocytes","Control",-1.49747240434038,10.9210159953496,67.1164518865377,8.72486182040915e-07,2.26717468486001e-05,0.284112867223429,10.9210159953496,2.51676040852629,0.134420046334481,0.291684229829977
"CG14629","Haemocytes","Response",1.47080493937851,10.9210159953496,33.4207187377871,4.31160161818666e-05,0.00156853093351273,0.511906265992795,10.9210159953496,4.08559759496746,0.0623064680039088,0.868568266367316
