"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"CG12279",-0.0492394206917798,4.34559380961289,0.0232659622341359,0.879629284914443,0.999954519800281,0.132768182575785,4.34559380961289,0.0870731120679125,0.769646844976633,0.982953205410513,0.083528761884005,4.34559380961289,0.0707527030614158,0.791779491888544,0.942019885814233,"Conserved",7,7,"Conserved","Conserved"
"CG12290",0.0215442170881296,4.2356639205758,0.00123487147859687,0.972171179276448,0.999954519800281,0.226895330279828,4.2356639205758,0.0726306861835319,0.789158624459309,0.987601961368206,0.248439547367958,4.2356639205758,0.18133857227052,0.672885063408418,0.900017733533359,"Conserved",7,7,"Conserved","Conserved"
"CG12301",0.185637153677622,4.41421009129257,0.373068695638664,0.545219102292642,0.999954519800281,0.631747669407156,4.41421009129257,2.2554748462563,0.141967274639131,0.787194825186861,0.817384823084778,4.41421009129257,7.91371754567805,0.00793745306223278,0.141260641257358,"Conserved",7,7,"Conserved","Conserved"
"CG12316",-0.389999943225914,3.59980917006046,2.48866260762016,0.123520794417752,0.999954519800281,0.888145974928034,3.59980917006046,6.73638179750829,0.0136384357717332,0.544419107308996,0.49814603170212,3.59980917006046,4.43117850427645,0.0424170705241635,0.287544916008961,"Conserved",7,7,"Conserved","Conserved"
"CG12320",0.723445911136009,2.97184642329632,6.16390122349723,0.0178960019225172,0.999954519800281,-0.84928257048943,2.97184642329632,4.55464003029737,0.0397950117609833,0.685798793390354,-0.125836659353421,2.97184642329632,0.215068422034203,0.64564856673576,0.883809291490356,"Conserved",7,7,"Conserved","Conserved"
"CG12321",0.0185725718399366,5.83542838324477,0.00752316131251818,0.931367585607085,0.999954519800281,-0.664680684909505,5.83542838324477,4.89684077720216,0.0334118069122037,0.654124188127215,-0.646108113069568,5.83542838324477,9.37664303282389,0.00416890580704673,0.109389125210216,"Conserved",7,7,"Conserved","Conserved"
"CG12325",0.149039104165729,4.22533774587317,0.146670894857996,0.704016112592921,0.999954519800281,0.608833674854816,4.22533774587317,1.30753910395608,0.260476999404516,0.837725074298342,0.757872779020545,4.22533774587317,4.32163615902204,0.044903090043788,0.293197706212329,"Conserved",7,7,"Conserved","Conserved"
"CG1233",-0.0335898965243031,4.83226473437256,0.0326215050390778,0.857695345472795,0.999954519800281,-0.0382315803102981,4.83226473437256,0.02182032810377,0.883400100395333,0.999664925674501,-0.0718214768346012,4.83226473437256,0.159000814932026,0.692461458400201,0.906817407920546,"Conserved",7,7,"Conserved","Conserved"
"CG12338",0.152123483918818,6.73125112794581,0.378213066459104,0.542475095033289,0.999954519800281,-0.457841772798124,6.73125112794581,1.73944496522847,0.195636099351662,0.810840098228375,-0.305718288879306,6.73125112794581,1.57654273450677,0.217443674832129,0.573428224188768,"Conserved",7,7,"Conserved","Conserved"
"CG1234",-0.00834211810504771,4.65499102982752,0.000638240826703296,0.979986022188661,0.999954519800281,0.825223433633044,4.65499102982752,3.15292228418216,0.0843462910417004,0.729967807901171,0.816881315527997,4.65499102982752,6.48191158032892,0.015377816289826,0.191990877246597,"Conserved",7,7,"Conserved","Conserved"
"CG12341",-0.323352450720062,4.20065629386765,1.7186807564104,0.198262415692542,0.999954519800281,0.202576051621976,4.20065629386765,0.347487329528571,0.55926417628806,0.94169351121965,-0.120776399098086,4.20065629386765,0.254751164876595,0.616861559118783,0.87039945152806,"Conserved",7,7,"Conserved","Conserved"
"CG12343",-0.442604331713525,4.32662715701745,3.29694421435562,0.0778448090545234,0.999954519800281,0.159834868347531,4.32662715701745,0.220964030875984,0.641175239713459,0.956948612318723,-0.282769463365994,4.32662715701745,1.42285179683135,0.240829562655616,0.60172576078968,"Conserved",7,7,"Conserved","Conserved"
"CG12375",-0.0405455885720557,6.70365496560185,0.112429266830278,0.73936445578813,0.999954519800281,-0.268548170963261,6.70365496560185,2.48167741923613,0.124031373739735,0.78038200532124,-0.309093759535316,6.70365496560185,6.6354678355223,0.0143013858232823,0.183644617606243,"Conserved",7,7,"Conserved","Conserved"
"CG1239",0.268006339885416,3.16460857260859,0.61999825483525,0.436262597329941,0.999954519800281,-0.48829743543908,3.16460857260859,1.10205346375896,0.300895152826049,0.871322685007327,-0.220291095553665,3.16460857260859,0.482846534500097,0.491649441097302,0.797955812623523,"Conserved",7,7,"Conserved","Conserved"
"CG12391",0.240937271722227,4.15605322242666,1.22243647968866,0.27630407005502,0.999954519800281,-0.326315761191762,4.15605322242666,1.16259229488015,0.288185307251627,0.868207060441051,-0.0853784894695352,4.15605322242666,0.165167383664283,0.686877389670135,0.905550088424838,"Conserved",7,7,"Conserved","Conserved"
"CG12477",0.642021569505071,1.2384987073137,0.0566592811027347,0.813271042513791,0.999954519800281,-0.329763820353866,1.2384987073137,0.00617791989746846,0.937807295478587,0.999993950640086,0.312257749151205,1.2384987073137,0.027456822898158,0.869364116233788,0.973162940654583,"Conserved",7,7,"Conserved","Conserved"
"CG12493",2.51490887302254,1.61300273236259,0.1906739812004,0.666774909338132,0.999954519800281,-3.58681015814562,1.61300273236259,2.56400193075386e-08,0.999873737157077,0.999993950640086,-1.07190128512307,1.61300273236259,1.05804040509897e-08,0.999918891285664,0.999959261837902,"Conserved",7,7,"Conserved","Conserved"
"CG12499",-0.273614356141375,4.8038860545719,0.581144531319983,0.450888986720981,0.999954519800281,1.4321638779138,4.8038860545719,8.31993163431788,0.00661798173291707,0.529607768501382,1.15854952177243,4.8038860545719,11.380859526691,0.00180317153130696,0.0750610608007945,"Conserved",7,7,"Conserved","Conserved"
"CG12531",0.907957639893174,5.34087404945069,1.74200960373118,0.195327939781626,0.999954519800281,-0.486540286191635,5.34087404945069,0.352045111015392,0.556717277357446,0.94169351121965,0.421417353701539,5.34087404945069,0.587169194003086,0.448578640948421,0.772527104653366,"Conserved",7,7,"Conserved","Conserved"
"CG12547",0.146695965485234,3.72598210793457,0.474274757511099,0.495493944133287,0.999954519800281,-0.0611705707982098,3.72598210793457,0.0434296777001868,0.836106853055988,0.995117353972504,0.0855253946870246,3.72598210793457,0.176278340972506,0.711031916710691,0.913453562633918,"Conserved",7,7,"Conserved","Conserved"
"CG12560",-0.387538200740069,4.01095636239983,1.45699364703336,0.235373650072863,0.999954519800281,-0.483920660247439,4.01095636239983,1.19081670076402,0.282500470474296,0.864286110533517,-0.871458860987508,4.01095636239983,8.12380696281793,0.00722296672400581,0.134933921430117,"Conserved",7,7,"Conserved","Conserved"
"CG12567",-0.278873505018638,3.22522806594277,8.25667622831618e-07,0.999617404332836,0.999954519800281,0.364300008006411,3.22522806594277,8.32827207554781e-07,0.999616830540305,0.999993950640086,0.0854265029877734,3.22522806594277,8.29975886259332e-07,0.999617275483084,0.999959261837902,"Conserved",7,7,"Conserved","Conserved"
"CG12576",0.120617352107947,4.82516270195155,0.294679315931369,0.5906223694916,0.999954519800281,-0.660095382775821,4.82516270195155,4.57041336038616,0.0394730453601598,0.685798793390354,-0.539478030667874,4.82516270195155,6.33338633698322,0.0165026650123365,0.199392446087854,"Conserved",7,7,"Conserved","Conserved"
