"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"CG12237",-0.349856909295663,5.51077453057406,7.74136421021795,0.00858029161316208,0.024252257693858,0.518398003616516,5.51077453057406,8.73439588249308,0.00551087993971785,0.0597423604831931,0.168541094320852,5.51077453057406,1.89874770727752,0.176824555408428,0.24352583587153,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"CG12241",0.10575328828119,5.59216079830944,1.22676693707728,0.275469232532368,0.417828637501019,-0.241104449389138,5.59216079830944,3.23468715540745,0.0805834455042975,0.266570156414812,-0.135351161107949,5.59216079830944,2.06889060935889,0.159070440388154,0.222466750336149,"Conserved",7,7,"Conserved","Conserved"
"CG12259",-1.79421719621426,4.46899029930192,211.958090729145,1.47569183835859e-16,1.24283266861082e-14,0.149002044829104,4.46899029930192,0.788364755536617,0.380558842449787,0.628574533728949,-1.64521515138515,4.46899029930192,195.438551534674,5.0702014955272e-16,2.76855288255765e-14,"Cis only",1,1,"Cis related","Cis only"
"CG1227",-0.661126859779716,3.97596212832065,22.1071395221189,3.81059560347671e-05,0.000213674892115597,-0.0201120726802712,3.97596212832065,0.010736951524904,0.918053433529918,0.97177257628727,-0.681238932459987,3.97596212832065,26.0131014198323,1.13791118310505e-05,5.18741345765964e-05,"Cis only",1,1,"Cis related","Cis only"
"CG12279",0.662349247397701,4.34559380961289,8.45990704133144,0.0062195358989244,0.0185503444668399,0.0510847902692733,4.34559380961289,0.0260374616582994,0.872721752324419,0.95079026250823,0.713434037666975,4.34559380961289,10.3150324639634,0.00279924079020885,0.00669688372005189,"Cis only",1,1,"Cis related","Cis only"
"CG12290",-0.804305437264103,4.2356639205758,3.48526437248968,0.0704822093152904,0.141334180019241,-0.708549939394518,4.2356639205758,1.40126269767338,0.244649335877024,0.498200588773611,-1.51285537665862,4.2356639205758,12.8454982242169,0.00103865219675364,0.00278524704029619,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG12301",-0.490673559502165,4.41421009129257,5.00439458774335,0.0316440178494463,0.0727622048560383,0.288540542726925,4.41421009129257,0.923032899024429,0.343164520237094,0.592489402730409,-0.20213301677524,4.41421009129257,0.96697939175611,0.332075261727384,0.414385227404161,"Conserved",7,7,"Conserved","Conserved"
"CG12316",-0.936712035200714,3.59980917006046,28.3022626448661,5.81966325936157e-06,4.10765720678518e-05,-0.220118821172306,3.59980917006046,0.819319987978601,0.371468470242102,0.620029166487405,-1.15683085637302,3.59980917006046,46.3068552258098,6.29041866680987e-08,4.89156343589644e-07,"Cis only",1,1,"Cis related","Cis only"
"CG12320",-1.11974113982352,2.97184642329632,28.6692230400605,5.23906877517442e-06,3.74036389997725e-05,-0.0151445773056701,2.97184642329632,0.00260944766588021,0.983680860630536,0.999950880341869,-1.13488571712919,2.97184642329632,34.5064620978459,1.06709681713976e-06,6.30488000519315e-06,"Cis only",1,1,"Cis related","Cis only"
"CG12321",-0.669736433754985,5.83542838324477,19.4586365850891,9.10943919225724e-05,0.000464731040516696,-0.0586291478958975,5.83542838324477,0.0762375457207849,0.784060116191758,0.90369349500448,-0.728365581650882,5.83542838324477,23.682403208125,2.31634832827293e-05,9.65598560670148e-05,"Cis only",1,1,"Cis related","Cis only"
"CG12325",0.497822984094562,4.22533774587317,3.1465889351585,0.0846459125717011,0.163978767863073,-0.389029987700196,4.22533774587317,1.04214687672193,0.31421481969527,0.565805910780226,0.108792996394366,4.22533774587317,0.177441854628072,0.676115133109286,0.738114740875439,"Conserved",7,7,"Conserved","Conserved"
"CG1233",0.483132497899873,4.83226473437256,13.3764941183238,0.000817568813159219,0.00314191758127468,-0.258045701854048,4.83226473437256,1.9735092481638,0.168747556745961,0.409027614375941,0.225086796045824,4.83226473437256,3.09932159570658,0.0869203457481482,0.132568200743569,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"CG12338",2.03959877768246,6.73125112794581,127.369945749616,2.61646386569099e-13,1.07448007839823e-11,-0.122480799302009,6.73125112794581,0.249782095475237,0.620305772485662,0.809855850541148,1.91711797838045,6.73125112794581,116.215027670603,9.32714982295196e-13,2.38900038506434e-11,"Cis only",1,1,"Cis related","Cis only"
"CG1234",0.389814919746486,4.65499102982752,2.57896590931899,0.117133519419562,0.212189740428656,-0.20759636183939,4.65499102982752,0.391085701057651,0.535720472234142,0.749560301467754,0.182218557907096,4.65499102982752,0.644648938492186,0.427363964413252,0.508153036412886,"Conserved",7,7,"Conserved","Conserved"
"CG12341",0.0944603126243344,4.20065629386765,0.295024737222713,0.59040567344938,0.718698136053397,0.0141612995251618,4.20065629386765,0.0034212980543932,0.953684160912382,0.989322880078001,0.108621612149496,4.20065629386765,0.413647745616917,0.524247965683852,0.602361931399362,"Conserved",7,7,"Conserved","Conserved"
"CG12343",0.839330907463778,4.32662715701745,23.2471632377267,2.65402376654617e-05,0.000155517029433584,-0.111335159469924,4.32662715701745,0.212273643144711,0.64779529152216,0.829055343110703,0.727995747993854,4.32662715701745,18.6634017907218,0.000119424642361121,0.000412671104236726,"Cis only",1,1,"Cis related","Cis only"
"CG12375",-1.07900602240475,6.70365496560185,155.867728681312,1.45986816855107e-14,7.55633846826068e-13,0.0838004230975629,6.70365496560185,0.484373948532609,0.490969723289599,0.714388791175366,-0.995205599307188,6.70365496560185,135.287115415239,1.11836775723958e-13,3.51719581374903e-12,"Cis only",1,1,"Cis related","Cis only"
"CG1239",0.708563072994706,3.16460857260859,8.49943812732099,0.0061117233974888,0.0182397318691422,-0.0131796339358267,3.16460857260859,0.00168517299101844,0.967484871658616,0.994575709705289,0.69538343905888,3.16460857260859,9.53683359645945,0.00389185295393203,0.00894892055904131,"Cis only",1,1,"Cis related","Cis only"
"CG12391",-0.655218909945693,4.15605322242666,17.6392103277718,0.000170387186972288,0.000797225924731918,0.0161642944160894,4.15605322242666,0.00564294808559083,0.940540412022528,0.98196983057015,-0.639054615529603,4.15605322242666,18.3510036416182,0.000132990787574986,0.000453245009231898,"Cis only",1,1,"Cis related","Cis only"
