scaffold_0:FlyBase:exon:69069:69331:.:+:.:	FBtr0207987
scaffold_0:FlyBase:exon:69392:69621:.:+:.:	FBtr0207987
scaffold_0:FlyBase:exon:69682:69844:.:+:.:	FBtr0207987
scaffold_0:FlyBase:exon:70964:72469:.:-:.:	FBtr0207973
scaffold_0:FlyBase:exon:72537:73159:.:-:.:	FBtr0207973
scaffold_0:FlyBase:exon:73219:73575:.:-:.:	FBtr0207973
scaffold_0:FlyBase:exon:73629:73845:.:-:.:	FBtr0207973
scaffold_0:FlyBase:exon:75132:75230:.:-:.:	FBtr0207973
scaffold_0:FlyBase:exon:75250:75311:.:-:.:	FBtr0207974
scaffold_0:FlyBase:exon:75371:75519:.:-:.:	FBtr0207974
scaffold_0:FlyBase:exon:76812:76849:.:-:.:	FBtr0207974
scaffold_0:FlyBase:exon:85430:85696:.:-:.:	FBtr0207972
scaffold_0:FlyBase:exon:85758:86210:.:-:.:	FBtr0207972
scaffold_0:FlyBase:exon:86599:86711:.:-:.:	FBtr0207971
scaffold_0:FlyBase:exon:86818:87409:.:-:.:	FBtr0207971
scaffold_0:FlyBase:exon:87727:87864:.:-:.:	FBtr0207971
scaffold_0:FlyBase:exon:87924:88042:.:-:.:	FBtr0207971
scaffold_0:FlyBase:exon:103027:104200:.:-:.:	FBtr0207971
scaffold_0:FlyBase:exon:115893:115979:.:-:.:	FBtr0207970
scaffold_0:FlyBase:exon:116049:116290:.:-:.:	FBtr0207970
scaffold_0:FlyBase:exon:117011:117236:.:-:.:	FBtr0207970
scaffold_0:FlyBase:exon:117642:117796:.:-:.:	FBtr0207970
scaffold_0:FlyBase:exon:119530:119571:.:-:.:	FBtr0207970
scaffold_0:FlyBase:exon:125126:126119:.:-:.:	FBtr0207970
scaffold_0:FlyBase:exon:130555:131009:.:-:.:	FBtr0207969
scaffold_0:FlyBase:exon:167352:167394:.:-:.:	FBtr0207969
scaffold_0:FlyBase:exon:169637:170071:.:+:.:	FBtr0207988
scaffold_0:FlyBase:exon:186748:186960:.:+:.:	FBtr0207988
scaffold_0:FlyBase:exon:189919:190256:.:+:.:	FBtr0207988
scaffold_0:FlyBase:exon:190329:191181:.:+:.:	FBtr0207988
scaffold_0:FlyBase:exon:191717:192069:.:+:.:	FBtr0207989
scaffold_0:FlyBase:exon:192127:192314:.:+:.:	FBtr0207989
scaffold_0:FlyBase:exon:192365:192525:.:+:.:	FBtr0207989
scaffold_0:FlyBase:exon:193397:193525:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:193585:193734:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:193795:193905:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:193967:194908:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:194968:195318:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:195388:195519:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:196707:198068:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:198228:198477:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:198545:198651:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:198735:198870:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:203701:203917:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:207864:207900:.:-:.:	FBtr0207968
scaffold_0:FlyBase:exon:209080:210126:.:+:.:	FBtr0207990
scaffold_0:FlyBase:exon:210259:210470:.:-:.:	FBtr0207967
scaffold_0:FlyBase:exon:210531:211123:.:-:.:	FBtr0207967
scaffold_0:FlyBase:exon:211180:211505:.:-:.:	FBtr0207967
scaffold_0:FlyBase:exon:211890:212012:.:+:.:	FBtr0202377
scaffold_0:FlyBase:exon:213911:214014:.:-:.:	FBtr0207966
scaffold_0:FlyBase:exon:215065:215248:.:-:.:	FBtr0207966
scaffold_0:FlyBase:exon:215386:215557:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:215620:217230:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:217297:217519:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:217585:217763:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:217842:217899:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:218385:218402:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:218902:218937:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:219185:219289:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:219448:219853:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:219923:220078:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:220145:220381:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:220927:220947:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:222562:222663:.:-:.:	FBtr0207965
scaffold_0:FlyBase:exon:223667:223807:.:+:.:	FBtr0207991
scaffold_0:FlyBase:exon:223873:223965:.:+:.:	FBtr0207991
scaffold_0:FlyBase:exon:235500:236419:.:+:.:	FBtr0207992
scaffold_0:FlyBase:exon:237298:237568:.:+:.:	FBtr0207992
scaffold_0:FlyBase:exon:237806:238186:.:+:.:	FBtr0207992
scaffold_0:FlyBase:exon:258501:258574:.:+:.:	FBtr0207993
scaffold_0:FlyBase:exon:258774:259677:.:+:.:	FBtr0207993
scaffold_0:FlyBase:exon:260419:260743:.:-:.:	FBtr0207964
scaffold_0:FlyBase:exon:260803:261440:.:-:.:	FBtr0207964
scaffold_0:FlyBase:exon:261509:262041:.:-:.:	FBtr0207964
scaffold_0:FlyBase:exon:262160:262420:.:-:.:	FBtr0207964
scaffold_0:FlyBase:exon:262488:262622:.:-:.:	FBtr0207964
scaffold_0:FlyBase:exon:262683:262764:.:-:.:	FBtr0207964
scaffold_0:FlyBase:exon:263509:263546:.:-:.:	FBtr0207963
scaffold_0:FlyBase:exon:263617:263902:.:-:.:	FBtr0207963
scaffold_0:FlyBase:exon:264365:264414:.:+:.:	FBtr0207994
scaffold_0:FlyBase:exon:264507:265109:.:+:.:	FBtr0207994
scaffold_0:FlyBase:exon:265166:265508:.:+:.:	FBtr0207994
scaffold_0:FlyBase:exon:265819:266439:.:-:.:	FBtr0207962
scaffold_0:FlyBase:exon:268697:268860:.:+:.:	FBtr0207995
scaffold_0:FlyBase:exon:308972:309044:.:-:.:	FBtr0295359
scaffold_0:FlyBase:exon:320185:320314:.:+:.:	FBtr0207995
scaffold_0:FlyBase:exon:326075:326130:.:+:.:	FBtr0207995
scaffold_0:FlyBase:exon:326747:327338:.:+:.:	FBtr0207995
scaffold_0:FlyBase:exon:327397:327598:.:+:.:	FBtr0207995
scaffold_0:FlyBase:exon:327658:327751:.:+:.:	FBtr0207995
scaffold_0:FlyBase:exon:329969:330023:.:+:.:	FBtr0207995
scaffold_0:FlyBase:exon:334686:335480:.:-:.:	FBtr0207961
scaffold_0:FlyBase:exon:335849:336146:.:-:.:	FBtr0207961
scaffold_0:FlyBase:exon:337936:338102:.:-:.:	FBtr0207961
scaffold_0:FlyBase:exon:338717:338911:.:+:.:	FBtr0207996
scaffold_0:FlyBase:exon:340243:340325:.:-:.:	FBtr0295360
scaffold_0:FlyBase:exon:340495:340577:.:-:.:	FBtr0295361
scaffold_0:FlyBase:exon:340718:340800:.:-:.:	FBtr0295362
scaffold_0:FlyBase:exon:345488:345570:.:-:.:	FBtr0295363
scaffold_0:FlyBase:exon:345796:345878:.:-:.:	FBtr0295364
scaffold_0:FlyBase:exon:347977:348059:.:-:.:	FBtr0295365
scaffold_0:FlyBase:exon:349211:349678:.:-:.:	FBtr0207960
scaffold_0:FlyBase:exon:351535:352042:.:+:.:	FBtr0207997
scaffold_0:FlyBase:exon:352107:352231:.:+:.:	FBtr0207997
scaffold_0:FlyBase:exon:352660:352665:.:+:.:	FBtr0207997
scaffold_0:FlyBase:exon:354192:354542:.:+:.:	FBtr0207998
scaffold_0:FlyBase:exon:360520:360567:.:+:.:	FBtr0207998
scaffold_0:FlyBase:exon:367471:367673:.:-:.:	FBtr0207959
scaffold_0:FlyBase:exon:367735:367902:.:-:.:	FBtr0207959
scaffold_0:FlyBase:exon:367962:368478:.:-:.:	FBtr0207959
scaffold_0:FlyBase:exon:368538:368728:.:-:.:	FBtr0207959
scaffold_0:FlyBase:exon:368791:368899:.:-:.:	FBtr0207959
scaffold_0:FlyBase:exon:368958:369089:.:-:.:	FBtr0207959
scaffold_0:FlyBase:exon:369146:370429:.:-:.:	FBtr0207959
scaffold_0:FlyBase:exon:370644:371099:.:-:.:	FBtr0207959
scaffold_0:FlyBase:exon:372407:372706:.:+:.:	FBtr0207999
scaffold_0:FlyBase:exon:378945:379204:.:+:.:	FBtr0208000
scaffold_0:FlyBase:exon:379611:380001:.:+:.:	FBtr0208000
scaffold_0:FlyBase:exon:383376:385301:.:+:.:	FBtr0208000
scaffold_0:FlyBase:exon:385363:385542:.:+:.:	FBtr0208000
scaffold_0:FlyBase:exon:385610:385779:.:+:.:	FBtr0208000
scaffold_0:FlyBase:exon:385923:386235:.:+:.:	FBtr0208000
scaffold_0:FlyBase:exon:389799:390455:.:+:.:	FBtr0208001
scaffold_0:FlyBase:exon:391038:391193:.:+:.:	FBtr0208004
scaffold_0:FlyBase:exon:391270:391646:.:+:.:	FBtr0208004
scaffold_0:FlyBase:exon:391701:392567:.:+:.:	FBtr0208004
scaffold_0:FlyBase:exon:392635:392961:.:+:.:	FBtr0208004
scaffold_0:FlyBase:exon:393014:393237:.:+:.:	FBtr0208004
scaffold_0:FlyBase:exon:393544:393704:.:+:.:	FBtr0208004
scaffold_0:FlyBase:exon:394484:394579:.:-:.:	FBtr0207958
scaffold_0:FlyBase:exon:394652:394735:.:-:.:	FBtr0207958
scaffold_0:FlyBase:exon:394796:395332:.:-:.:	FBtr0207958
scaffold_0:FlyBase:exon:395528:395842:.:-:.:	FBtr0207958
scaffold_0:FlyBase:exon:395903:396083:.:-:.:	FBtr0207958
scaffold_0:FlyBase:exon:396177:396220:.:-:.:	FBtr0207958
scaffold_0:FlyBase:exon:396933:397022:.:+:.:	FBtr0208005
scaffold_0:FlyBase:exon:397796:398031:.:+:.:	FBtr0208005
scaffold_0:FlyBase:exon:398090:398587:.:+:.:	FBtr0208005
scaffold_0:FlyBase:exon:398650:398826:.:+:.:	FBtr0208005
scaffold_0:FlyBase:exon:399055:399200:.:+:.:	FBtr0208005
scaffold_0:FlyBase:exon:399254:400051:.:+:.:	FBtr0208005
scaffold_0:FlyBase:exon:400113:400336:.:+:.:	FBtr0208005
scaffold_0:FlyBase:exon:400406:400716:.:+:.:	FBtr0208005
scaffold_0:FlyBase:exon:400772:401244:.:+:.:	FBtr0208005
scaffold_0:FlyBase:exon:401308:401504:.:+:.:	FBtr0208005
scaffold_0:FlyBase:exon:402388:402584:.:+:.:	FBtr0208006
scaffold_0:FlyBase:exon:402640:404038:.:+:.:	FBtr0208006
scaffold_0:FlyBase:exon:404198:404920:.:-:.:	FBtr0207957
scaffold_0:FlyBase:exon:405111:405497:.:-:.:	FBtr0207956
scaffold_0:FlyBase:exon:405899:407417:.:-:.:	FBtr0207955
scaffold_0:FlyBase:exon:407474:407761:.:-:.:	FBtr0207955
scaffold_0:FlyBase:exon:407815:407969:.:-:.:	FBtr0207955
scaffold_0:FlyBase:exon:408024:408167:.:-:.:	FBtr0207955
scaffold_0:FlyBase:exon:408759:408869:.:+:.:	FBtr0208007
scaffold_0:FlyBase:exon:409597:409721:.:+:.:	FBtr0208007
scaffold_0:FlyBase:exon:409964:410060:.:+:.:	FBtr0208007
scaffold_0:FlyBase:exon:410126:410302:.:+:.:	FBtr0208007
scaffold_0:FlyBase:exon:410364:410852:.:+:.:	FBtr0208007
scaffold_0:FlyBase:exon:410945:411076:.:+:.:	FBtr0208007
scaffold_0:FlyBase:exon:411140:411352:.:+:.:	FBtr0208007
scaffold_0:FlyBase:exon:412308:412445:.:-:.:	FBtr0207954
scaffold_0:FlyBase:exon:412508:414129:.:-:.:	FBtr0207954
scaffold_0:FlyBase:exon:414203:414304:.:-:.:	FBtr0207954
scaffold_0:FlyBase:exon:414360:414496:.:-:.:	FBtr0207954
scaffold_0:FlyBase:exon:414562:415528:.:-:.:	FBtr0207954
scaffold_0:FlyBase:exon:416341:417409:.:-:.:	FBtr0207954
scaffold_0:FlyBase:exon:417471:417653:.:-:.:	FBtr0207954
scaffold_0:FlyBase:exon:418287:419079:.:+:.:	FBtr0208008
scaffold_0:FlyBase:exon:419139:419591:.:+:.:	FBtr0208008
scaffold_0:FlyBase:exon:419649:419854:.:+:.:	FBtr0208008
scaffold_0:FlyBase:exon:419921:420523:.:+:.:	FBtr0208008
scaffold_0:FlyBase:exon:421093:421971:.:+:.:	FBtr0208008
scaffold_0:FlyBase:exon:422044:422178:.:+:.:	FBtr0208008
scaffold_0:FlyBase:exon:422249:422332:.:+:.:	FBtr0208008
scaffold_0:FlyBase:exon:423093:424153:.:-:.:	FBtr0207953
scaffold_0:FlyBase:exon:424170:425170:.:-:.:	FBtr0207953
scaffold_0:FlyBase:exon:425456:425589:.:-:.:	FBtr0207953
scaffold_0:FlyBase:exon:425875:425989:.:-:.:	FBtr0207953
scaffold_0:FlyBase:exon:426179:426273:.:-:.:	FBtr0207953
scaffold_0:FlyBase:exon:426340:426527:.:-:.:	FBtr0207953
scaffold_0:FlyBase:exon:426706:426745:.:-:.:	FBtr0207953
scaffold_0:FlyBase:exon:435208:435471:.:-:.:	FBtr0207951
scaffold_0:FlyBase:exon:440697:441233:.:-:.:	FBtr0207950
scaffold_0:FlyBase:exon:441321:441506:.:-:.:	FBtr0207950
scaffold_0:FlyBase:exon:441572:441694:.:-:.:	FBtr0207950
scaffold_0:FlyBase:exon:455646:455747:.:-:.:	FBtr0207950
scaffold_0:FlyBase:exon:456337:457550:.:-:.:	FBtr0207949
scaffold_0:FlyBase:exon:458034:458238:.:-:.:	FBtr0207949
scaffold_0:FlyBase:exon:459127:459258:.:-:.:	FBtr0207948
scaffold_0:FlyBase:exon:459307:459747:.:-:.:	FBtr0207948
scaffold_0:FlyBase:exon:460297:460939:.:+:.:	FBtr0208009
scaffold_0:FlyBase:exon:461005:461186:.:+:.:	FBtr0208009
scaffold_0:FlyBase:exon:461471:461971:.:+:.:	FBtr0208009
scaffold_0:FlyBase:exon:462753:463664:.:-:.:	FBtr0207947
scaffold_0:FlyBase:exon:463721:464273:.:-:.:	FBtr0207947
scaffold_0:FlyBase:exon:464797:464819:.:-:.:	FBtr0207947
scaffold_0:FlyBase:exon:466702:466772:.:+:.:	FBtr0208010
scaffold_0:FlyBase:exon:466980:467747:.:+:.:	FBtr0208010
scaffold_0:FlyBase:exon:468446:468589:.:+:.:	FBtr0208010
scaffold_0:FlyBase:exon:469000:469127:.:+:.:	FBtr0208010
scaffold_0:FlyBase:exon:469230:469426:.:+:.:	FBtr0208010
scaffold_0:FlyBase:exon:470559:470648:.:+:.:	FBtr0208011
scaffold_0:FlyBase:exon:470740:471494:.:-:.:	FBtr0207946
scaffold_0:FlyBase:exon:471582:472176:.:-:.:	FBtr0207946
scaffold_0:FlyBase:exon:472347:472433:.:+:.:	FBtr0208011
scaffold_0:FlyBase:exon:472492:472649:.:+:.:	FBtr0208011
scaffold_0:FlyBase:exon:472719:473561:.:+:.:	FBtr0208011
scaffold_0:FlyBase:exon:473629:473989:.:+:.:	FBtr0208011
scaffold_0:FlyBase:exon:474056:474873:.:+:.:	FBtr0208011
scaffold_0:FlyBase:exon:475011:475635:.:+:.:	FBtr0208011
scaffold_0:FlyBase:exon:475900:476043:.:-:.:	FBtr0207945
scaffold_0:FlyBase:exon:476339:476640:.:-:.:	FBtr0207945
scaffold_0:FlyBase:exon:476720:476819:.:-:.:	FBtr0207945
scaffold_0:FlyBase:exon:477504:477695:.:+:.:	FBtr0208012
scaffold_0:FlyBase:exon:477754:478668:.:+:.:	FBtr0208012
scaffold_0:FlyBase:exon:480343:481500:.:-:.:	FBtr0207944
scaffold_0:FlyBase:exon:482083:482091:.:+:.:	FBtr0208013
scaffold_0:FlyBase:exon:482157:482531:.:+:.:	FBtr0208013
scaffold_0:FlyBase:exon:489496:489549:.:-:.:	FBtr0207943
scaffold_0:FlyBase:exon:489616:489729:.:-:.:	FBtr0207943
scaffold_0:FlyBase:exon:490618:490686:.:+:.:	FBtr0208015
scaffold_0:FlyBase:exon:491892:492464:.:+:.:	FBtr0208015
scaffold_0:FlyBase:exon:494632:494661:.:+:.:	FBtr0208016
scaffold_0:FlyBase:exon:494730:494948:.:+:.:	FBtr0208016
scaffold_0:FlyBase:exon:497531:497950:.:-:.:	FBtr0207942
scaffold_0:FlyBase:exon:501297:501308:.:+:.:	FBtr0208017
scaffold_0:FlyBase:exon:501562:501936:.:+:.:	FBtr0208017
scaffold_0:FlyBase:exon:508322:508373:.:+:.:	FBtr0208019
scaffold_0:FlyBase:exon:508451:508709:.:+:.:	FBtr0208019
scaffold_0:FlyBase:exon:508786:508860:.:+:.:	FBtr0208019
scaffold_0:FlyBase:exon:508914:509013:.:+:.:	FBtr0208019
scaffold_0:FlyBase:exon:509077:509164:.:+:.:	FBtr0208019
scaffold_0:FlyBase:exon:509222:509382:.:+:.:	FBtr0208019
scaffold_0:FlyBase:exon:513274:513971:.:-:.:	FBtr0207942
scaffold_0:FlyBase:exon:514027:514204:.:-:.:	FBtr0207942
scaffold_0:FlyBase:exon:528451:528472:.:+:.:	FBtr0208020
scaffold_0:FlyBase:exon:528823:528959:.:+:.:	FBtr0208020
scaffold_0:FlyBase:exon:529301:529422:.:+:.:	FBtr0208020
scaffold_0:FlyBase:exon:529508:529580:.:+:.:	FBtr0208020
scaffold_0:FlyBase:exon:534396:534428:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:534619:534808:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:536965:537130:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:539895:539985:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:540332:540419:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:540548:540696:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:540912:541035:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:542918:543045:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:543623:543759:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:544352:544494:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:545337:545498:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:546120:546264:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:546365:546801:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:547042:547195:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:548399:548516:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:549370:549532:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:549870:550367:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:550697:550843:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:551321:551473:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:551740:551834:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:552050:553100:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:553374:553597:.:+:.:	FBtr0208021
scaffold_0:FlyBase:exon:553629:553644:.:+:.:	FBtr0208022
scaffold_0:FlyBase:exon:554413:554581:.:+:.:	FBtr0208022
scaffold_0:FlyBase:exon:554652:554799:.:+:.:	FBtr0208022
scaffold_0:FlyBase:exon:556999:557126:.:-:.:	FBtr0207940
scaffold_0:FlyBase:exon:557188:557526:.:-:.:	FBtr0207940
scaffold_0:FlyBase:exon:557687:557918:.:-:.:	FBtr0207940
scaffold_0:FlyBase:exon:557981:558205:.:-:.:	FBtr0207940
scaffold_0:FlyBase:exon:561131:561191:.:-:.:	FBtr0207940
scaffold_0:FlyBase:exon:561442:561590:.:-:.:	FBtr0207940
scaffold_0:FlyBase:exon:561661:562053:.:-:.:	FBtr0207940
scaffold_0:FlyBase:exon:563080:563358:.:-:.:	FBtr0207940
scaffold_0:FlyBase:exon:564514:564784:.:-:.:	FBtr0207939
scaffold_0:FlyBase:exon:564841:565252:.:-:.:	FBtr0207939
scaffold_0:FlyBase:exon:565321:565678:.:-:.:	FBtr0207939
scaffold_0:FlyBase:exon:571073:571285:.:+:.:	FBtr0208023
scaffold_0:FlyBase:exon:571349:571433:.:+:.:	FBtr0208023
scaffold_0:FlyBase:exon:571628:571884:.:+:.:	FBtr0208023
scaffold_0:FlyBase:exon:571936:572040:.:+:.:	FBtr0208023
scaffold_0:FlyBase:exon:572576:573115:.:-:.:	FBtr0207938
scaffold_0:FlyBase:exon:573944:576040:.:+:.:	FBtr0208024
scaffold_0:FlyBase:exon:577594:578111:.:+:.:	FBtr0208025
scaffold_0:FlyBase:exon:578173:578393:.:+:.:	FBtr0208025
scaffold_0:FlyBase:exon:578447:578673:.:+:.:	FBtr0208025
scaffold_0:FlyBase:exon:578759:580101:.:-:.:	FBtr0207937
scaffold_0:FlyBase:exon:580275:580407:.:-:.:	FBtr0207937
scaffold_0:FlyBase:exon:581143:581163:.:-:.:	FBtr0207936
scaffold_0:FlyBase:exon:581225:581395:.:-:.:	FBtr0207936
scaffold_0:FlyBase:exon:581590:581592:.:-:.:	FBtr0207936
scaffold_0:FlyBase:exon:581847:582042:.:-:.:	FBtr0207935
scaffold_0:FlyBase:exon:582196:582263:.:-:.:	FBtr0207935
scaffold_0:FlyBase:exon:584484:584679:.:-:.:	FBtr0207934
scaffold_0:FlyBase:exon:585085:585153:.:-:.:	FBtr0207934
scaffold_0:FlyBase:exon:585212:585511:.:-:.:	FBtr0207934
scaffold_0:FlyBase:exon:585709:586175:.:-:.:	FBtr0207934
scaffold_0:FlyBase:exon:586444:586584:.:-:.:	FBtr0207934
scaffold_0:FlyBase:exon:587396:588115:.:-:.:	FBtr0207934
scaffold_0:FlyBase:exon:588596:588661:.:-:.:	FBtr0207934
scaffold_0:FlyBase:exon:596622:596912:.:-:.:	FBtr0207933
scaffold_0:FlyBase:exon:597099:597140:.:-:.:	FBtr0207933
scaffold_0:FlyBase:exon:598875:599275:.:+:.:	FBtr0208026
scaffold_0:FlyBase:exon:599847:600237:.:+:.:	FBtr0208026
scaffold_0:FlyBase:exon:603659:603790:.:+:.:	FBtr0208027
scaffold_0:FlyBase:exon:604137:604307:.:+:.:	FBtr0208027
scaffold_0:FlyBase:exon:606626:606658:.:+:.:	FBtr0208028
scaffold_0:FlyBase:exon:607063:607201:.:+:.:	FBtr0208028
scaffold_0:FlyBase:exon:607268:608073:.:+:.:	FBtr0208028
scaffold_0:FlyBase:exon:614516:614527:.:+:.:	FBtr0208029
scaffold_0:FlyBase:exon:615397:615636:.:+:.:	FBtr0208029
scaffold_0:FlyBase:exon:615719:615955:.:+:.:	FBtr0208029
scaffold_0:FlyBase:exon:616963:616998:.:+:.:	FBtr0208030
scaffold_0:FlyBase:exon:617065:617142:.:+:.:	FBtr0208030
scaffold_0:FlyBase:exon:617198:617629:.:+:.:	FBtr0208030
scaffold_0:FlyBase:exon:617684:617995:.:+:.:	FBtr0208030
scaffold_0:FlyBase:exon:618977:619516:.:+:.:	FBtr0208031
scaffold_0:FlyBase:exon:631359:632159:.:+:.:	FBtr0208031
scaffold_0:FlyBase:exon:632658:632817:.:+:.:	FBtr0208032
scaffold_0:FlyBase:exon:632874:634030:.:+:.:	FBtr0208032
scaffold_0:FlyBase:exon:634210:635751:.:-:.:	FBtr0207932
scaffold_0:FlyBase:exon:636796:637102:.:+:.:	FBtr0208033
scaffold_0:FlyBase:exon:637401:637679:.:+:.:	FBtr0208033
scaffold_0:FlyBase:exon:637826:638009:.:+:.:	FBtr0208033
scaffold_0:FlyBase:exon:638072:638259:.:+:.:	FBtr0208033
scaffold_0:FlyBase:exon:638316:639412:.:+:.:	FBtr0208033
scaffold_0:FlyBase:exon:639468:639656:.:+:.:	FBtr0208033
scaffold_0:FlyBase:exon:639714:640433:.:+:.:	FBtr0208033
scaffold_0:FlyBase:exon:640488:640940:.:+:.:	FBtr0208033
scaffold_0:FlyBase:exon:641338:641505:.:+:.:	FBtr0208033
scaffold_0:FlyBase:exon:642102:642988:.:-:.:	FBtr0207931
scaffold_0:FlyBase:exon:643055:643198:.:-:.:	FBtr0207931
scaffold_0:FlyBase:exon:643251:643760:.:-:.:	FBtr0207931
scaffold_0:FlyBase:exon:643824:644192:.:-:.:	FBtr0207931
scaffold_0:FlyBase:exon:644695:645099:.:-:.:	FBtr0207931
scaffold_0:FlyBase:exon:645163:645493:.:-:.:	FBtr0207931
scaffold_0:FlyBase:exon:645556:645759:.:-:.:	FBtr0207931
scaffold_0:FlyBase:exon:646198:647448:.:-:.:	FBtr0207930
scaffold_0:FlyBase:exon:647559:647615:.:-:.:	FBtr0207930
